OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valB,valL,valR
2689,63735849544870,-99.37075,2.942789,0.8829122,0.294748,-0.1568953,-0.011934,0.9425312,-0.02873308,0.0003673859,-0.03414124,-0.1790314,-0.03741455,0.9831238,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False
2697,63735849544892,-99.37596,2.943223,0.8819534,0.2930557,-0.1832336,-0.006907994,0.9383476,0.03425681,-0.002201248,-0.03287259,-0.2397156,-0.01579285,0.9707031,0.03425681,-0.002201248,-0.03287259,0.03425681,-0.002201248,-0.03287259,-0.2397156,-0.01579285,0.9707031,-0.2397156,-0.01579285,0.9707031,True,True,True
2714,63735849544926,-99.38389,2.943956,0.8795954,0.2901767,-0.2241058,0.001362042,0.9303613,0.03452899,-0.003530258,-0.02817249,-0.3618164,-0.04197693,0.9312897,0.03452899,-0.003530258,-0.02817249,0.03452899,-0.003530258,-0.02817249,-0.3618164,-0.04197693,0.9312897,-0.3618164,-0.04197693,0.9312897,True,True,True
2739,63735849544936,-99.38659,2.944329,0.8786191,0.2885546,-0.2374955,0.004068745,0.927532,0.03471434,-0.003696198,-0.0279251,-0.3675537,-0.03237915,0.9294281,0.03471434,-0.003696198,-0.0279251,0.03471434,-0.003696198,-0.0279251,-0.3675537,-0.03237915,0.9294281,-0.3675537,-0.03237915,0.9294281,True,True,True
2747,63735849544948,-99.38925,2.944798,0.8776755,0.2869125,-0.2506382,0.006598543,0.9245638,0.03462221,-0.003586624,-0.02814783,-0.3565979,-0.03491211,0.9335938,0.03462221,-0.003586624,-0.02814783,0.03462221,-0.003586624,-0.02814783,-0.3565979,-0.03491211,0.9335938,-0.3565979,-0.03491211,0.9335938,True,True,True
2772,63735849544970,-99.39453,2.945663,0.875288,0.2830289,-0.2771464,0.01186968,0.9181197,0.03428645,-0.003669709,-0.02727376,-0.3017731,-0.01805115,0.9532013,0.03428645,-0.003669709,-0.02727376,0.03428645,-0.003669709,-0.02727376,-0.3017731,-0.01805115,0.9532013,-0.3017731,-0.01805115,0.9532013,True,True,True
2780,63735849544982,-99.39709,2.946254,0.8738601,0.2808814,-0.2901756,0.01443708,0.9147106,0.0341859,-0.003773316,-0.02691261,-0.2863617,-0.005310059,0.9580994,0.0341859,-0.003773316,-0.02691261,0.0341859,-0.003773316,-0.02691261,-0.2863617,-0.005310059,0.9580994,-0.2863617,-0.005310059,0.9580994,True,True,True
2805,63735849545004,-99.4021,2.947341,0.8709582,0.2761451,-0.3159563,0.02003686,0.9074768,0.03388968,-0.003442459,-0.02751163,-0.2268372,-0.001358032,0.9739227,0.03388968,-0.003442459,-0.02751163,0.03388968,-0.003442459,-0.02751163,-0.2268372,-0.001358032,0.9739227,-0.2268372,-0.001358032,0.9739227,True,True,True
2814,63735849545016,-99.40442,2.947878,0.8693464,0.2735266,-0.3287024,0.02297243,0.9036649,0.03377991,-0.003322846,-0.0277337,-0.2017822,-0.004592896,0.9794159,0.03377991,-0.003322846,-0.0277337,0.03377991,-0.003322846,-0.0277337,-0.2017822,-0.004592896,0.9794159,-0.2017822,-0.004592896,0.9794159,True,True,True
2830,63735849545025,-99.40894,2.949101,0.8660529,0.2685939,-0.3546146,0.02924836,0.8951259,0.03353491,-0.003235352,-0.02773738,-0.1707153,0.0007781982,0.9853058,0.03353491,-0.003235352,-0.02773738,0.03353491,-0.003235352,-0.02773738,-0.1707153,0.0007781982,0.9853058,-0.1707153,0.0007781982,0.9853058,True,True,True
2847,63735849545048,-99.41111,2.94974,0.8642834,0.2658885,-0.3677211,0.03258097,0.8905184,0.03333971,-0.003056274,-0.02809534,-0.1298218,-0.007675171,0.9915009,0.03333971,-0.003056274,-0.02809534,0.03333971,-0.003056274,-0.02809534,-0.1298218,-0.007675171,0.9915009,-0.1298218,-0.007675171,0.9915009,True,True,True
2864,63735849545059,-99.41307,2.95043,0.8624104,0.2627531,-0.3804728,0.03579446,0.8859571,0.03352422,-0.003209412,-0.02760031,-0.2235413,0.01977539,0.9744873,0.03352422,-0.003209412,-0.02760031,0.03352422,-0.003209412,-0.02760031,-0.2235413,0.01977539,0.9744873,-0.2235413,0.01977539,0.9744873,True,True,True
2880,63735849545082,-99.41696,2.952109,0.8585104,0.255363,-0.4060354,0.04215761,0.8764404,0.03396935,-0.002485428,-0.0295987,-0.2651367,0.02920532,0.9637604,0.03396935,-0.002485428,-0.0295987,0.03396935,-0.002485428,-0.0295987,-0.2651367,0.02920532,0.9637604,-0.2651367,0.02920532,0.9637604,True,True,True
2897,63735849545092,-99.41874,2.953065,0.8564728,0.2511326,-0.4191574,0.04503536,0.8713273,0.0342231,-0.002612274,-0.02912238,-0.3334808,0.06413269,0.940567,0.0342231,-0.002612274,-0.02912238,0.0342231,-0.002612274,-0.02912238,-0.3334808,0.06413269,0.940567,-0.3334808,0.06413269,0.940567,True,True,True
2905,63735849545104,-99.42043,2.954025,0.85444,0.2468263,-0.4321658,0.04763541,0.8660488,0.03441646,-0.002479721,-0.02952869,-0.3533325,0.07481384,0.9324951,0.03441646,-0.002479721,-0.02952869,0.03441646,-0.002479721,-0.02952869,-0.3533325,0.07481384,0.9324951,-0.3533325,0.07481384,0.9324951,True,True,True
2930,63735849545126,-99.42308,2.955839,0.8501033,0.2384947,-0.4567534,0.05238836,0.8554251,0.03464225,-0.002732849,-0.02860614,-0.401947,0.1026306,0.9098816,0.03464225,-0.002732849,-0.02860614,0.03464225,-0.002732849,-0.02860614,-0.401947,0.1026306,0.9098816,-0.401947,0.1026306,0.9098816,True,True,True
2947,63735849545138,-99.42406,2.956678,0.8479849,0.2346195,-0.4680867,0.05484355,0.8502004,0.03444005,-0.002685227,-0.02858258,-0.3543549,0.1018982,0.9295349,0.03444005,-0.002685227,-0.02858258,0.03444005,-0.002685227,-0.02858258,-0.3543549,0.1018982,0.9295349,-0.3543549,0.1018982,0.9295349,True,True,True
2964,63735849545149,-99.42498,2.957484,0.8458402,0.2306987,-0.4786878,0.05747594,0.8451821,0.03415525,-0.003075134,-0.027191,-0.3204651,0.1234131,0.9391785,0.03415525,-0.003075134,-0.027191,0.03415525,-0.003075134,-0.027191,-0.3204651,0.1234131,0.9391785,-0.3204651,0.1234131,0.9391785,True,True,True
