OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valB,valL,valR
303357,63736025455502,0.06690219,1.813913,0.2495477,0.06064722,0.5684139,-0.07183743,0.8173537,0.0006227112,0.000473526,-0.02540714,-0.1776428,0.07955933,0.9808655,0.0344245,-0.0005832062,-0.02550424,0.0344245,-0.0005832062,-0.02550424,-0.1826477,0.09257507,0.9788055,-0.1826477,0.09257507,0.9788055,True,True,True
303382,63736025455524,26.33721,2.174289,0.006173491,0.0618655,0.5628865,-0.07424776,0.8208647,0.01159367,0.0001463318,-0.02540256,-0.1671143,0.08973694,0.981842,0.03436214,-0.0005718384,-0.02546726,0.03436214,-0.0005718384,-0.02546726,-0.1691895,0.09208679,0.9812622,-0.1691895,0.09208679,0.9812622,True,True,True
303391,63736025455536,52.60768,2.534801,-0.2365541,0.06195312,0.5610175,-0.07483758,0.8220831,0.02198306,-0.000127594,-0.02557112,-0.1643372,0.08609009,0.9826355,0.03436531,-0.0004953308,-0.02567259,0.03436531,-0.0004953308,-0.02567259,-0.1638489,0.08743286,0.9825897,-0.1638489,0.08743286,0.9825897,True,True,True
303407,63736025455557,82.93815,2.95137,-0.5168501,0.06238141,0.5572882,-0.0759833,0.8244786,0.02215926,-0.0001687012,-0.02540393,-0.1559448,0.08984375,0.9836578,0.03433165,-0.0005434418,-0.02546382,0.03433165,-0.0005434418,-0.02546382,-0.1555786,0.09155273,0.9835663,-0.1555786,0.09155273,0.9835663,True,True,True
303424,63736025455568,82.93804,2.951574,-0.517002,0.0622806,0.5555244,-0.07649278,0.8256287,0.02357408,-0.00016185,-0.0254623,-0.1511383,0.0836792,0.9849548,0.03430582,-0.0004859314,-0.02553029,0.03430582,-0.0004859314,-0.02553029,-0.1521759,0.08395386,0.9847717,-0.1521759,0.08395386,0.9847717,True,True,True
303441,63736025455580,82.93783,2.951761,-0.5169889,0.06225359,0.5540388,-0.07675424,0.8266041,0.02694942,-0.0002477875,-0.02541446,-0.1529541,0.08786011,0.984314,0.03425473,-0.0004847718,-0.02539896,0.03425473,-0.0004847718,-0.02539896,-0.1550598,0.08816528,0.9839478,-0.1550598,0.08816528,0.9839478,True,True,True
303457,63736025455603,82.93734,2.951957,-0.5169797,0.06176924,0.5512921,-0.07673853,0.8284762,0.0204802,-6.990052E-05,-0.02529202,-0.1420593,0.08624268,0.986084,0.0342321,-0.0004823456,-0.02538086,0.0342321,-0.0004823456,-0.02538086,-0.1429291,0.08538818,0.9860382,-0.1429291,0.08538818,0.9860382,True,True,True
303474,63736025455613,82.93709,2.952018,-0.516977,0.0617408,0.5499342,-0.07662782,0.8293905,0.01841155,1.409912E-05,-0.0253604,-0.1315155,0.092453,0.9869843,0.03420865,-0.0004475861,-0.02550229,0.03420865,-0.0004475861,-0.02550229,-0.1308136,0.09205627,0.9871216,-0.1308136,0.09205627,0.9871216,True,True,True
303491,63736025455635,82.93649,2.95198,-0.5168203,0.06154443,0.5475094,-0.07616653,0.8310502,0.007296112,0.0003038483,-0.0251777,-0.1266022,0.08891296,0.9879456,0.03416757,-0.0004930572,-0.025392,0.03416757,-0.0004930572,-0.025392,-0.1206818,0.08734131,0.9888306,-0.1206818,0.08734131,0.9888306,True,True,True
303507,63736025455647,82.93616,2.951859,-0.5167047,0.0612937,0.5462908,-0.07571103,0.8319119,0.004076966,0.0004605408,-0.02535904,-0.1227417,0.09088135,0.988266,0.03414261,-0.000417038,-0.02563934,0.03414261,-0.000417038,-0.02563934,-0.1191101,0.08921814,0.9888611,-0.1191101,0.08921814,0.9888611,True,True,True
303516,63736025455668,82.93543,2.951592,-0.5163813,0.06069117,0.5436972,-0.07503287,0.8337147,0.003403473,0.0004831848,-0.02534691,-0.1194916,0.09246826,0.9885101,0.03413188,-0.0004143372,-0.02563277,0.03413188,-0.0004143372,-0.02563277,-0.1156769,0.08964539,0.9892273,-0.1156769,0.08964539,0.9892273,True,True,True
