OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valB,valL,valR
1649165,63735851852937,-0.06737852,1.752057,0.2906623,0.02478759,0.9961662,-0.06209336,-0.05641815,0.02921828,0.005531678,-0.02970215,-0.004638672,0.1517792,0.9883881,0.03028714,0.005602524,-0.0297047,0.03028714,0.005602524,-0.0297047,-0.002883911,0.1516724,0.9884186,-0.002883911,0.1516724,0.9884186,True,True,True
1649182,63735851852937,-0.06737852,1.752057,0.2906623,0.02478759,0.9961662,-0.06209336,-0.05641815,0.02942241,0.005597809,-0.02978017,-0.009231567,0.1735229,0.9847717,0.03032968,0.005658936,-0.02978668,0.03032968,0.005658936,-0.02978668,-0.00793457,0.1732178,0.984848,-0.00793457,0.1732178,0.984848,True,True,True
1649190,63735851852961,-0.06706858,1.752824,0.2904582,0.02354853,0.9965152,-0.05704448,-0.05611499,0.02897617,0.005511154,-0.0296884,-0.01066589,0.1785431,0.9838715,0.03036135,0.005601761,-0.02969112,0.03036135,0.005601761,-0.02969112,-0.008880615,0.1782532,0.9839325,-0.008880615,0.1782532,0.9839325,True,True,True
1649215,63735851852981,-45.43,2.363896,-3.157921,0.02336339,0.9966708,-0.05401977,-0.05642219,0.02165328,0.004834931,-0.02902782,-0.0224762,0.1812592,0.9831696,0.03039314,0.005383865,-0.02895331,0.03039314,0.005383865,-0.02895331,-0.01034546,0.1801147,0.9835815,-0.01034546,0.1801147,0.9835815,True,True,True
1649249,63735851853007,-81.79938,2.853788,-5.922475,0.02382239,0.9967369,-0.0521179,-0.05684995,-0.01248639,0.00260083,-0.02917484,-0.0723877,0.1737976,0.9821014,0.03042566,0.005289841,-0.0288738,0.03042566,0.005289841,-0.0288738,-0.02052307,0.173233,0.9846649,-0.02052307,0.173233,0.9846649,True,True,True
1649257,63735851853028,-81.7994,2.853895,-5.922318,0.02445841,0.9967663,-0.05088549,-0.05717846,-0.01819692,0.002214905,-0.02917189,-0.07232666,0.1698151,0.9828033,0.03043286,0.005275147,-0.02889079,0.03043286,0.005275147,-0.02889079,-0.01567078,0.1663208,0.9859467,-0.01567078,0.1663208,0.9859467,True,True,True
1649274,63735851853028,-81.7994,2.853895,-5.922318,0.02445841,0.9967663,-0.05088549,-0.05717846,-0.01012337,0.002689529,-0.02909647,-0.06678772,0.1662598,0.9838104,0.0304561,0.005272873,-0.02896173,0.0304561,0.005272873,-0.02896173,-0.01898193,0.160553,0.9868317,-0.01898193,0.160553,0.9868317,True,True,True
1649282,63735851853049,-81.79947,2.854171,-5.922194,0.02438045,0.9968722,-0.04929358,-0.05675948,0.003601151,0.003541138,-0.02898084,-0.0489502,0.1604309,0.9858246,0.03046556,0.005249436,-0.02888004,0.03046556,0.005249436,-0.02888004,-0.01863098,0.1615448,0.9866791,-0.01863098,0.1615448,0.9866791,True,True,True
1649307,63735851853073,-81.79961,2.854382,-5.922129,0.02395218,0.9969308,-0.04815022,-0.05689251,-0.002830383,0.003121216,-0.02900461,-0.0569458,0.1576385,0.9858398,0.03049094,0.005254731,-0.02890282,0.03049094,0.005254731,-0.02890282,-0.01841736,0.1587067,0.9871521,-0.01841736,0.1587067,0.9871521,True,True,True
1649332,63735851853095,-81.79975,2.854611,-5.922083,0.02301289,0.996975,-0.04687504,-0.05756762,-0.0008589783,0.003237137,-0.02902237,-0.05879211,0.1543274,0.9862671,0.03050278,0.005255997,-0.02893376,0.03050278,0.005255997,-0.02893376,-0.02282715,0.1598053,0.9868774,-0.02282715,0.1598053,0.9868774,True,True,True
1649340,63735851853116,-81.79987,2.854795,-5.921974,0.02267953,0.9970084,-0.04588848,-0.05791477,-1.882935E-05,0.003305145,-0.02907097,-0.05433655,0.1562958,0.9862061,0.03050859,0.005257645,-0.02895398,0.03050859,0.005257645,-0.02895398,-0.02233887,0.1576385,0.9872284,-0.02233887,0.1576385,0.9872284,True,True,True
1649357,63735851853138,-81.80013,2.85483,-5.921762,0.02288972,0.9970373,-0.0454222,-0.05770273,0.004144303,0.003580109,-0.02910843,-0.05180359,0.1516724,0.9870605,0.03053525,0.005271195,-0.02903348,0.03053525,0.005271195,-0.02903348,-0.02629089,0.155899,0.9874115,-0.02629089,0.155899,0.9874115,True,True,True
1649374,63735851853138,-81.80013,2.85483,-5.921762,0.02288972,0.9970373,-0.0454222,-0.05770273,0.004780564,0.003677185,-0.02931949,-0.0531311,0.1447144,0.9880371,0.03054971,0.005259873,-0.02904543,0.03054971,0.005259873,-0.02904543,-0.03201294,0.1482697,0.9884186,-0.03201294,0.1482697,0.9884186,True,True,True
1649382,63735851853161,-81.80017,2.855035,-5.921582,0.02269542,0.9970809,-0.04459462,-0.05767249,0.001113388,0.003442413,-0.02933637,-0.05619812,0.1439514,0.9879761,0.0305513,0.005255371,-0.02903556,0.0305513,0.005255371,-0.02903556,-0.03089905,0.1479797,0.9884949,-0.03089905,0.1479797,0.9884949,True,True,True
1649399,63735851853182,-81.80033,2.855476,-5.921283,0.02234016,0.9971763,-0.04365458,-0.05687444,-0.001464432,0.003285446,-0.02937343,-0.05924988,0.1490784,0.9870453,0.03056319,0.005258088,-0.02904959,0.03056319,0.005258088,-0.02904959,-0.03482056,0.1577454,0.9868622,-0.03482056,0.1577454,0.9868622,True,True,True
1649415,63735851853182,-81.80033,2.855476,-5.921283,0.02234016,0.9971763,-0.04365458,-0.05687444,-0.00372316,0.003145661,-0.02937309,-0.0569458,0.1401672,0.9884796,0.03057227,0.005258713,-0.02900626,0.03057227,0.005258713,-0.02900626,-0.02856445,0.1412048,0.989563,-0.02856445,0.1412048,0.989563,True,True,True
1649440,63735851853206,-81.80048,2.855715,-5.921053,0.02297822,0.9972801,-0.04213363,-0.05593843,-0.006367508,0.002981476,-0.02939601,-0.05885315,0.1379395,0.988678,0.03057546,0.005251297,-0.02900626,0.03057546,0.005251297,-0.02900626,-0.02935791,0.1429291,0.9892883,-0.02935791,0.1429291,0.9892883,True,True,True
1649457,63735851853228,-81.80059,2.856228,-5.921169,0.02287012,0.9974313,-0.03946809,-0.05522775,-0.003983154,0.003126953,-0.02935399,-0.0582428,0.1351776,0.9891052,0.03058035,0.005250946,-0.02901401,0.03058035,0.005250946,-0.02901401,-0.03300476,0.1397858,0.989624,-0.03300476,0.1397858,0.989624,True,True,True
1649474,63735851853250,-81.80075,2.85671,-5.921238,0.0221993,0.9975498,-0.03652017,-0.05538936,-0.002785461,0.00319986,-0.02932619,-0.05841064,0.1321869,0.9894867,0.03058525,0.005251297,-0.02902176,0.03058525,0.005251297,-0.02902176,-0.03593445,0.1365356,0.989975,-0.03593445,0.1365356,0.989975,True,True,True
1649482,63735851853250,-81.80075,2.85671,-5.921238,0.0221993,0.9975498,-0.03652017,-0.05538936,-0.001340195,0.003286636,-0.02931619,-0.05686951,0.1322021,0.9895782,0.03058641,0.00525177,-0.02903328,0.03058641,0.00525177,-0.02903328,-0.03384399,0.136261,0.9900818,-0.03384399,0.136261,0.9900818,True,True,True
1649499,63735851853272,-81.80112,2.857236,-5.921383,0.02157377,0.9976467,-0.03427078,-0.05532744,0.001181442,0.003371063,-0.02915927,-0.05229187,0.1315155,0.9899292,0.03058708,0.005251297,-0.02902176,0.03058708,0.005251297,-0.02902176,-0.03552246,0.1349945,0.9902039,-0.03552246,0.1349945,0.9902039,True,True,True
1649515,63735851853295,-81.80143,2.857729,-5.921511,0.02117332,0.9977261,-0.03201957,-0.05539974,0.005049057,0.003528641,-0.02896405,-0.04675293,0.1260071,0.990921,0.03058515,0.005158051,-0.02884641,0.03058515,0.005158051,-0.02884641,-0.03703308,0.1273956,0.9911499,-0.03703308,0.1273956,0.9911499,True,True,True
