OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valB,valL,valR
1254566,63736035505529,-0.0241769,1.628682,0.3623448,0.09545896,-0.7133682,0.1401863,0.6799568,-0.0249867,0.0004270783,-0.02697611,0.135498,0.06948853,0.988327,0.03288635,0.002869049,-0.02692735,0.03288635,0.002869049,-0.02692735,0.1554565,0.08776855,0.9839325,0.1554565,0.08776855,0.9839325,True,True,True
1254583,63736035505553,-45.11764,2.124798,1.285949,0.09651316,-0.7133492,0.1401698,0.6798313,-0.0230612,0.0005043183,-0.02691948,0.1460876,0.06945801,0.9868164,0.03289815,0.002876495,-0.02696123,0.03289815,0.002876495,-0.02696123,0.1595917,0.08720398,0.9833069,0.1595917,0.08720398,0.9833069,True,True,True
1254599,63736035505570,-103.5764,2.768207,2.482553,0.09749258,-0.7128708,0.1403632,0.6801534,0.005004318,0.00165596,-0.02680695,0.1525116,0.07955933,0.9850922,0.03289852,0.002874161,-0.02694667,0.03289852,0.002874161,-0.02694667,0.1587219,0.08680725,0.98349,0.1587219,0.08680725,0.98349,True,True,True
1254616,63736035505581,-103.5763,2.768199,2.482971,0.09782271,-0.7124566,0.1404317,0.6805257,0.01675607,0.002165985,-0.02685001,0.1533203,0.08204651,0.9847565,0.03289896,0.00287001,-0.02693009,0.03289896,0.00287001,-0.02693009,0.1588135,0.08683777,0.9834747,0.1588135,0.08683777,0.9834747,True,True,True
1254633,63736035505603,-103.5761,2.768307,2.483838,0.09745805,-0.7117716,0.1400349,0.6813762,0.00974907,0.001866242,-0.02683116,0.151947,0.07963562,0.9851685,0.03289974,0.002869278,-0.02692735,0.03289974,0.002869278,-0.02692735,0.1590424,0.08769226,0.9833679,0.1590424,0.08769226,0.9833679,True,True,True
1254641,63736035505615,-103.576,2.76843,2.484251,0.09703878,-0.7113722,0.1400554,0.6818487,0.0062827,0.001721451,-0.02682718,0.1504364,0.07855225,0.9854889,0.03290024,0.002869156,-0.02692444,0.03290024,0.002869156,-0.02692444,0.1591492,0.08790588,0.9833221,0.1591492,0.08790588,0.9833221,True,True,True
1254666,63736035505626,-103.5758,2.768514,2.484601,0.09650258,-0.7109287,0.1398883,0.6824214,0.003410996,0.001610977,-0.02684416,0.150528,0.07727051,0.9855804,0.03290239,0.002867493,-0.02691216,0.03290239,0.002867493,-0.02691216,0.1595917,0.08836365,0.9832153,0.1595917,0.08836365,0.9832153,True,True,True
1254674,63736035505648,-103.5756,2.768737,2.485396,0.09576779,-0.7104605,0.1393809,0.683116,0.002765732,0.001592148,-0.02686234,0.1487122,0.07693481,0.9858704,0.03290288,0.00286673,-0.0269021,0.03290288,0.00286673,-0.0269021,0.1597137,0.08851624,0.9831696,0.1597137,0.08851624,0.9831696,True,True,True
1254691,63736035505660,-103.5754,2.768772,2.485763,0.09539928,-0.7101943,0.1389721,0.6835275,0.002815216,0.001605621,-0.02687035,0.1504822,0.07569885,0.9857025,0.03290793,0.002862457,-0.02685947,0.03290793,0.002862457,-0.02685947,0.1601105,0.08792114,0.9831696,0.1601105,0.08792114,0.9831696,True,True,True
1254716,63736035505683,-103.575,2.7689,2.486376,0.09462246,-0.7095745,0.1383625,0.6844023,-0.0006708832,0.001399643,-0.02671394,0.1496277,0.07981873,0.9855042,0.03291209,0.002860306,-0.0268295,0.03291209,0.002860306,-0.0268295,0.1599579,0.08953857,0.9830475,0.1599579,0.08953857,0.9830475,True,True,True
1254724,63736035505692,-103.5749,2.768965,2.486727,0.09425703,-0.7094303,0.1380467,0.6846659,-0.001229263,0.00133223,-0.02665842,0.1489258,0.08076477,0.9855347,0.03294815,0.002786484,-0.02675369,0.03294815,0.002786484,-0.02675369,0.1562653,0.09394836,0.9832306,0.1562653,0.09394836,0.9832306,True,True,True
1254741,63736035505714,-103.5747,2.769146,2.48745,0.09387565,-0.7089244,0.1373775,0.6853766,-0.002670975,0.001238297,-0.026608,0.144455,0.08389282,0.9859314,0.03295156,0.002759262,-0.02677052,0.03295156,0.002759262,-0.02677052,0.1456757,0.1035767,0.9838867,0.1456757,0.1035767,0.9838867,True,True,True
1254758,63736035505725,-103.5746,2.769249,2.487796,0.09364025,-0.7087766,0.1368802,0.6856611,-0.0007178498,0.001302109,-0.02658667,0.1459351,0.08299255,0.9857941,0.03295156,0.002760315,-0.02681174,0.03295156,0.002760315,-0.02681174,0.1493378,0.09820557,0.9838867,0.1493378,0.09820557,0.9838867,True,True,True
1254774,63736035505747,-103.5743,2.769476,2.488324,0.09356955,-0.7084518,0.1358624,0.6862085,0.004112137,0.001500305,-0.02660509,0.1465912,0.085495,0.9854889,0.03295662,0.00276181,-0.02682355,0.03295662,0.00276181,-0.02682355,0.1491089,0.09820557,0.9839172,0.1491089,0.09820557,0.9839172,True,True,True
1254791,63736035505758,-103.574,2.76962,2.488655,0.09361873,-0.7083383,0.1352555,0.6864389,0.00399588,0.001456589,-0.02663228,0.1407623,0.08520508,0.9863586,0.03296671,0.002740662,-0.02686557,0.03296671,0.002740662,-0.02686557,0.1440582,0.09455872,0.9850311,0.1440582,0.09455872,0.9850311,True,True,True
1254799,63736035505770,-103.5739,2.769691,2.488954,0.09349257,-0.7082092,0.134629,0.6867125,0.003203873,0.001401352,-0.02658283,0.1414948,0.08518982,0.9862518,0.03296945,0.002713394,-0.02680333,0.03296945,0.002713394,-0.02680333,0.1460724,0.09672546,0.9845276,0.1460724,0.09672546,0.9845276,True,True,True
1254824,63736035505791,-103.5735,2.769844,2.489585,0.09293745,-0.7079793,0.1333942,0.6872656,0.02535698,0.002470062,-0.02660155,0.04013062,0.1682434,0.9849243,0.03321561,0.002846909,-0.02676608,0.03321561,0.002846909,-0.02676608,0.03585815,0.1700897,0.9847717,0.03585815,0.1700897,0.9847717,True,True,True
1254833,63736035505802,-103.5734,2.769897,2.489825,0.09263273,-0.7078405,0.1330138,0.6875233,0.03153256,0.002440628,-0.02557979,-0.02355957,0.2182465,0.9756012,0.03336874,0.002515427,-0.02558394,0.03336874,0.002515427,-0.02558394,-0.02470398,0.2190857,0.9753876,-0.02470398,0.2190857,0.9753876,True,True,True
1254849,63736035505824,-103.5731,2.76994,2.490292,0.0924015,-0.7076445,0.1324345,0.6878681,0.03334712,0.002256119,-0.02479593,-0.1192322,0.2402344,0.9633484,0.03364859,0.002267365,-0.02479306,0.03364859,0.002267365,-0.02479306,-0.1194611,0.2403107,0.9633026,-0.1194611,0.2403107,0.9633026,True,True,True
1254874,63736035505835,-103.573,2.769948,2.490531,0.09216479,-0.7076164,0.1322261,0.6879687,0.001403305,0.0009176484,-0.02485871,-0.1034088,0.242157,0.9646912,0.03371509,0.001994721,-0.02414533,0.03371509,0.001994721,-0.02414533,-0.1195526,0.2639465,0.9570923,-0.1195526,0.2639465,0.9570923,True,True,True
1254883,63736035505858,-103.5727,2.769987,2.491097,0.09113965,-0.707479,0.1313701,0.6884104,0.02149825,0.001774963,-0.02501109,-0.105545,0.2398376,0.9650421,0.03377461,0.002232239,-0.02488345,0.03377461,0.002232239,-0.02488345,-0.1107941,0.2447205,0.9632263,-0.1107941,0.2447205,0.9632263,True,True,True
1254908,63736035505869,-103.5726,2.770032,2.491372,0.09069053,-0.7075165,0.1308924,0.6885222,0.03125576,0.002364746,-0.02560353,-0.1001129,0.2366943,0.9664001,0.03384207,0.002469788,-0.02560416,0.03384207,0.002469788,-0.02560416,-0.1007843,0.2372131,0.9662018,-0.1007843,0.2372131,0.9662018,True,True,True
1254916,63736035505880,-103.5725,2.770124,2.491575,0.09015959,-0.7076126,0.1303157,0.6886026,0.02490932,0.002147827,-0.02570467,-0.0995636,0.2309723,0.9678497,0.03386177,0.002516648,-0.02572589,0.03386177,0.002516648,-0.02572589,-0.1022949,0.2325745,0.9671783,-0.1022949,0.2325745,0.9671783,True,True,True
