OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valB,valL,valR
395738,63736022128055,0.5213587,1.803322,1.237179,0.001753535,0.9828219,-0.1845101,0.003744743,0.03434462,-0.00590387,-0.02593566,0.03112793,-0.4672546,0.8835602,0.03434462,-0.00590387,-0.02593566,0.03434462,-0.00590387,-0.02593566,0.03112793,-0.4672546,0.8835602,0.03112793,-0.4672546,0.8835602,True,True,True
395746,63736022128067,-27.71347,3.138338,3.756609,0.005516187,0.9825957,-0.1841088,0.02407097,0.0343747,-0.005736893,-0.02594187,0.04405212,-0.4226379,0.9052124,0.0343747,-0.005736893,-0.02594187,0.0343747,-0.005736893,-0.02594187,0.04405212,-0.4226379,0.9052124,0.04405212,-0.4226379,0.9052124,True,True,True
395771,63736022128078,-55.95023,4.473297,6.275974,0.009121426,0.9819582,-0.1836394,0.04417601,-0.007704666,-0.003557572,-0.0239979,-0.05702209,-0.4777679,0.8766174,0.03442913,-0.005819931,-0.02540515,0.03442913,-0.005819931,-0.02540515,0.03274536,-0.4586639,0.8879852,0.03274536,-0.4586639,0.8879852,True,True,True
395788,63736022128102,-121.3619,7.565503,12.11084,0.01735359,0.978737,-0.1830537,0.09090709,0.0008755341,-0.004004593,-0.02435405,-0.02183533,-0.4745789,0.8799286,0.03443703,-0.005748123,-0.02576973,0.03443703,-0.005748123,-0.02576973,0.0322113,-0.4592133,0.8877258,0.0322113,-0.4592133,0.8877258,True,True,True
395805,63736022128113,-139.2654,8.411751,13.70732,-0.01942766,-0.9774058,0.1832682,-0.1035049,-0.003694046,-0.003772293,-0.02413055,-0.03768921,-0.4674988,0.8831787,0.03444472,-0.005746979,-0.02578023,0.03444472,-0.005746979,-0.02578023,0.02342224,-0.4372406,0.8990326,0.02342224,-0.4372406,0.8990326,True,True,True
395813,63736022128134,-139.2657,8.411627,13.70724,-0.01873037,-0.9773225,0.184146,-0.1028609,-0.003045243,-0.003803208,-0.0241983,-0.03974915,-0.4588928,0.8875885,0.03444966,-0.005753632,-0.02575969,0.03444966,-0.005753632,-0.02575969,0.02772522,-0.4333496,0.9007874,0.02772522,-0.4333496,0.9007874,True,True,True
395838,63736022128146,-139.266,8.41161,13.70728,-0.01848492,-0.9772956,0.1844316,-0.1026479,0.009726563,-0.004462662,-0.02475818,-0.01991272,-0.4744568,0.8800354,0.03445323,-0.005755387,-0.02575969,0.03445323,-0.005755387,-0.02575969,0.02844238,-0.4333496,0.9007721,0.02844238,-0.4333496,0.9007721,True,True,True
395846,63736022128157,-139.2661,8.411598,13.7073,-0.01822058,-0.9773116,0.1846011,-0.1022382,0.02924895,-0.005477677,-0.0255721,0.01661682,-0.4375153,0.8990479,0.03445186,-0.005750473,-0.02578023,0.03445186,-0.005750473,-0.02578023,0.02633667,-0.4302521,0.9023132,0.02633667,-0.4302521,0.9023132,True,True,True
395871,63736022128179,-139.2665,8.411599,13.70739,-0.01770196,-0.9773955,0.1846993,-0.1013459,0.03036833,-0.005499054,-0.02583719,0.02095032,-0.4158173,0.9091949,0.03445735,-0.005711701,-0.02601335,0.03445735,-0.005711701,-0.02601335,0.02902222,-0.4099884,0.9116211,0.02902222,-0.4099884,0.9116211,True,True,True
395880,63736022128191,-139.2667,8.411592,13.70739,-0.0175573,-0.9774213,0.1847664,-0.1009992,0.03109326,-0.005525726,-0.02591251,0.02586365,-0.4151001,0.9093933,0.03445517,-0.005699799,-0.02606055,0.03445517,-0.005699799,-0.02606055,0.03244019,-0.4102478,0.9113922,0.03244019,-0.4102478,0.9113922,True,True,True
395896,63736022128213,-139.2669,8.411575,13.70747,-0.01733051,-0.9774477,0.1849909,-0.1003691,0.02937276,-0.006495377,-0.0309359,0.02825928,0.1743469,0.9842682,0.03439452,-0.00684697,-0.03160141,0.03439452,-0.00684697,-0.03160141,0.03816223,0.2287292,0.9727325,0.03816223,0.2287292,0.9727325,True,True,True
