OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valB,valL,valR
569758,63736025051789,0.0132315,1.824768,0.3620912,0.08019065,0.7350875,-0.1165252,0.6630519,-0.006906098,-0.001301239,-0.02439865,0.1424561,-0.2629242,0.9542389,0.03158617,-0.002596268,-0.02382425,0.03158617,-0.002596268,-0.02382425,0.2240601,-0.268219,0.9369354,0.2240601,-0.268219,0.9369354,True,True,True
569783,63736025051805,102.2484,8.42954,-33.18127,0.08016121,0.7358524,-0.1170675,0.6621108,-0.001947067,-0.00146788,-0.02432083,0.1520233,-0.2619781,0.9530182,0.03158795,-0.002596268,-0.02382425,0.03158795,-0.002596268,-0.02382425,0.2224426,-0.2643585,0.9384155,0.2224426,-0.2643585,0.9384155,True,True,True
569792,63736025051812,102.2486,8.42952,-33.18145,0.08032854,0.7362909,-0.1175149,0.6615235,-0.003180725,-0.001426239,-0.02433891,0.1490936,-0.2618866,0.9535065,0.03158838,-0.002596268,-0.02382425,0.03158838,-0.002596268,-0.02382425,0.2213287,-0.2644043,0.9386597,0.2213287,-0.2644043,0.9386597,True,True,True
569808,63736025051835,102.249,8.429343,-33.18176,0.08070634,0.7373619,-0.1185194,0.6601039,-0.005460419,-0.001350479,-0.02436942,0.1396332,-0.2607117,0.9552612,0.03159064,-0.002596268,-0.02382425,0.03159064,-0.002596268,-0.02382425,0.2164154,-0.2628326,0.9402466,0.2164154,-0.2628326,0.9402466,True,True,True
569825,63736025051847,102.2492,8.429247,-33.18195,0.08076201,0.7378846,-0.1191183,0.6594048,-0.007765351,-0.001278275,-0.02438072,0.1337891,-0.2595978,0.9563904,0.03159691,-0.002604538,-0.02377913,0.03159691,-0.002604538,-0.02377913,0.2175293,-0.2613678,0.9403992,0.2175293,-0.2613678,0.9403992,True,True,True
569842,63736025051858,102.2494,8.429108,-33.18215,0.08099733,0.7382114,-0.1198911,0.6588699,-0.01122948,-0.001165955,-0.024416,0.1240234,-0.2588501,0.9579163,0.03160082,-0.002617157,-0.02373822,0.03160082,-0.002617157,-0.02373822,0.2151794,-0.2610168,0.94104,0.2151794,-0.2610168,0.94104,True,True,True
569858,63736025051880,102.2497,8.428751,-33.18252,0.08143457,0.7390013,-0.1214082,0.6576515,-0.01243921,-0.001121292,-0.02440924,0.1208038,-0.2579651,0.9585571,0.03160828,-0.002617157,-0.02373822,0.03160828,-0.002617157,-0.02373822,0.2140503,-0.2577667,0.9421844,0.2140503,-0.2577667,0.9421844,True,True,True
569875,63736025051891,102.2499,8.42865,-33.18274,0.08172634,0.7394544,-0.1219758,0.6570007,-0.009165742,-0.001236939,-0.02434903,0.1261597,-0.2571564,0.9580841,0.03162151,-0.002617157,-0.02373822,0.03162151,-0.002617157,-0.02373822,0.2141418,-0.2575531,0.9422302,0.2141418,-0.2575531,0.9422302,True,True,True
569892,63736025051913,102.2504,8.428633,-33.18308,0.08164208,0.7404881,-0.1225602,0.655737,-0.009680756,-0.001219223,-0.02435033,0.1230927,-0.2569885,0.9585266,0.03164499,-0.002617157,-0.02373822,0.03164499,-0.002617157,-0.02373822,0.2102051,-0.2562714,0.9434662,0.2102051,-0.2562714,0.9434662,True,True,True
569900,63736025051924,102.2506,8.428705,-33.18323,0.08133338,0.7408218,-0.1223975,0.6554288,-0.01057782,-0.001176407,-0.02433461,0.1136169,-0.2556,0.9600677,0.03170462,-0.002584854,-0.02371721,0.03170462,-0.002584854,-0.02371721,0.1902618,-0.2512207,0.9490356,0.1902618,-0.2512207,0.9490356,True,True,True
569917,63736025051924,102.2506,8.428705,-33.18323,0.08133338,0.7408218,-0.1223975,0.6554288,-0.01977203,-0.0004045716,-0.02471602,0.05541992,-0.2181549,0.9743347,0.03199031,-0.00212236,-0.02409869,0.03199031,-0.00212236,-0.02409869,0.1579437,-0.2200012,0.962616,0.1579437,-0.2200012,0.962616,True,True,True
569925,63736025051936,102.2507,8.428837,-33.18329,0.08067799,0.7411101,-0.1220336,0.6552517,-0.03010553,0.0004024201,-0.02476911,0.04768372,-0.1203156,0.9915771,0.03201248,-0.001676315,-0.02398251,0.03201248,-0.001676315,-0.02398251,0.1057587,-0.09333801,0.9899902,0.1057587,-0.09333801,0.9899902,True,True,True
