OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valB,valL,valR
140300,63735849682497,-0.02978911,1.873682,0.3357416,0.2061079,0.56089,-0.1737245,0.7827783,-0.03004375,-0.001111618,-0.0308741,-0.01445007,-0.4311066,0.9021759,0.03174166,-0.003262802,-0.02885935,0.03174166,-0.003262802,-0.02885935,0.09248352,-0.4154053,0.9049072,0.09248352,-0.4154053,0.9049072,True,True,True
140317,63735849682512,55.69798,2.637569,-0.2358429,0.2060725,0.5612218,-0.1735568,0.7825869,-0.02705058,-0.001215897,-0.03071498,-0.009658813,-0.4257965,0.9047546,0.03176296,-0.003234528,-0.02891245,0.03176296,-0.003234528,-0.02891245,0.08789063,-0.4088593,0.9083405,0.08789063,-0.4088593,0.9083405,True,True,True
140325,63735849682523,77.10036,2.930926,-0.4553548,0.2059703,0.5613536,-0.1736466,0.7824993,-0.02206487,-0.0013741,-0.03060954,-0.0009613037,-0.4185638,0.9081726,0.0317733,-0.003151566,-0.02926271,0.0317733,-0.003151566,-0.02926271,0.09242249,-0.4048462,0.9096985,0.09242249,-0.4048462,0.9096985,True,True,True
140342,63735849682544,82.93948,3.011142,-0.5152622,0.2059325,0.5612367,-0.1741255,0.7824867,-0.01137064,-0.001700058,-0.03045526,0.01655579,-0.4139404,0.910141,0.03178366,-0.003076233,-0.02957695,0.03178366,-0.003076233,-0.02957695,0.09237671,-0.3992004,0.9121857,0.09237671,-0.3992004,0.9121857,True,True,True
140359,63735849682556,82.93953,3.011196,-0.5152243,0.2056462,0.5610521,-0.1741837,0.7826815,0.01162566,-0.002442963,-0.02993363,0.05361938,-0.4072113,0.9117432,0.03179444,-0.003093872,-0.02948213,0.03179444,-0.003093872,-0.02948213,0.08850098,-0.401535,0.9115448,0.08850098,-0.401535,0.9115448,True,True,True
140375,63735849682578,82.93964,3.011337,-0.5151128,0.2049476,0.5605674,-0.1743309,0.7831791,0.01038756,-0.002407929,-0.0299043,0.05119324,-0.4041748,0.9132385,0.03182956,-0.003102982,-0.02939049,0.03182956,-0.003102982,-0.02939049,0.08856201,-0.3972626,0.9134064,0.08856201,-0.3972626,0.9134064,True,True,True
140384,63735849682589,82.93974,3.011422,-0.5150545,0.2047089,0.5602537,-0.1744495,0.7834395,0.01106421,-0.002493301,-0.02957666,0.05308533,-0.4077148,0.9115601,0.03182237,-0.003198456,-0.0289223,0.03182237,-0.003198456,-0.0289223,0.08956909,-0.4029388,0.9108276,0.08956909,-0.4029388,0.9108276,True,True,True
140409,63735849682600,82.93981,3.011495,-0.5149965,0.20463,0.5600801,-0.1745887,0.7835532,0.01127458,-0.002501801,-0.02954573,0.05122375,-0.4087067,0.9112244,0.0318291,-0.003201202,-0.02888481,0.0318291,-0.003201202,-0.02888481,0.08616638,-0.4046021,0.9104156,0.08616638,-0.4046021,0.9104156,True,True,True
140425,63735849682633,82.94009,3.011714,-0.5147713,0.2039951,0.5595927,-0.1745411,0.7840775,0.008155915,-0.002390839,-0.02965482,0.04673767,-0.4046478,0.913269,0.03182373,-0.003194138,-0.02889246,0.03182373,-0.003194138,-0.02889246,0.08761597,-0.4031677,0.9109039,0.08761597,-0.4031677,0.9109039,True,True,True
140459,63735849682656,82.9404,3.011864,-0.514682,0.2033993,0.5594292,-0.1740611,0.7844554,0.009712525,-0.002394425,-0.02970145,0.04927063,-0.3972321,0.9163818,0.03181967,-0.003182343,-0.02891086,0.03181967,-0.003182343,-0.02891086,0.08963013,-0.4033966,0.910614,0.08963013,-0.4033966,0.910614,True,True,True
140475,63735849682666,82.94055,3.011942,-0.5146241,0.2030307,0.5594487,-0.1740893,0.7845309,0.009676942,-0.002375199,-0.02973484,0.04924011,-0.3973694,0.9163208,0.03181618,-0.003170944,-0.02892355,0.03181618,-0.003170944,-0.02892355,0.08872986,-0.4033966,0.9106903,0.08872986,-0.4033966,0.9106903,True,True,True
140484,63735849682677,82.94072,3.011987,-0.5145962,0.2028239,0.5595219,-0.174076,0.7845351,0.01220306,-0.002455994,-0.0296521,0.05410767,-0.3985138,0.9155579,0.03181459,-0.003154038,-0.02893866,0.03181459,-0.003154038,-0.02893866,0.08848572,-0.4047394,0.9101257,0.08848572,-0.4047394,0.9101257,True,True,True
140509,63735849682700,82.94095,3.012074,-0.5145882,0.2025097,0.5597183,-0.174138,0.7844623,0.01333038,-0.002508576,-0.02961325,0.05528259,-0.3959045,0.9166107,0.03181301,-0.003170944,-0.02892355,0.03181301,-0.003170944,-0.02892355,0.08824158,-0.4034119,0.9107361,0.08824158,-0.4034119,0.9107361,True,True,True
140517,63735849682711,82.94118,3.012089,-0.5145607,0.2026044,0.5598921,-0.1742734,0.7842838,0.01372742,-0.002522492,-0.02959689,0.05758667,-0.3964996,0.916214,0.03181284,-0.003172135,-0.02891086,0.03181284,-0.003172135,-0.02891086,0.08815002,-0.403244,0.9108276,0.08815002,-0.403244,0.9108276,True,True,True
140525,63735849682733,82.94164,3.012135,-0.5145142,0.2028052,0.5600701,-0.1742672,0.7841063,0.01451267,-0.002551575,-0.02956004,0.05944824,-0.3961639,0.9162445,0.03181267,-0.00317334,-0.02889816,0.03181267,-0.00317334,-0.02889816,0.08827209,-0.4029999,0.9109192,0.08827209,-0.4029999,0.9109192,True,True,True
140550,63735849682744,82.94183,3.012187,-0.5145051,0.2028559,0.5601344,-0.1744238,0.7840124,0.008021454,-0.002320801,-0.02980187,0.04750061,-0.3937683,0.9179688,0.03181038,-0.003177307,-0.02889246,0.03181038,-0.003177307,-0.02889246,0.08784485,-0.402359,0.9112396,0.08784485,-0.402359,0.9112396,True,True,True
140559,63735849682755,82.94203,3.012182,-0.514502,0.2028352,0.5602499,-0.174706,0.7838722,0.004828949,-0.002208145,-0.02992012,0.0422821,-0.3933105,0.9184265,0.03180808,-0.00318129,-0.02888674,0.03180808,-0.00318129,-0.02888674,0.08740234,-0.4017639,0.9115448,0.08740234,-0.4017639,0.9115448,True,True,True
140584,63735849682789,82.94256,3.012138,-0.514533,0.2034153,0.5603771,-0.1755878,0.7834339,-0.001774582,-0.001980576,-0.03013744,0.03326416,-0.3839569,0.9227448,0.03177597,-0.003206375,-0.02879915,0.03177597,-0.003206375,-0.02879915,0.09085083,-0.3846741,0.9185638,0.09085083,-0.3846741,0.9185638,True,True,True
140609,63735849682811,82.94279,3.012064,-0.5146238,0.2039778,0.5602896,-0.1763561,0.7831776,-0.01925243,-0.001612381,-0.03058753,0.05644226,-0.4458771,0.8932953,0.03142595,-0.003453217,-0.02871095,0.03142595,-0.003453217,-0.02871095,0.1442108,-0.4318695,0.8903198,0.1442108,-0.4318695,0.8903198,True,True,True
140625,63735849682822,82.94289,3.012099,-0.5146754,0.2041449,0.5601361,-0.1766772,0.7831715,-0.02281291,-0.001510864,-0.03067087,0.04547119,-0.4319763,0.9007263,0.03147699,-0.003409134,-0.0288581,0.03147699,-0.003409134,-0.0288581,0.1427612,-0.4281769,0.892334,0.1427612,-0.4281769,0.892334,True,True,True
140642,63735849682844,82.94321,3.012257,-0.514727,0.2038195,0.560154,-0.1766224,0.7832558,-0.02264203,-0.001495697,-0.03069394,0.04240417,-0.4347382,0.8995514,0.031454,-0.003197052,-0.02937554,0.031454,-0.003197052,-0.02937554,0.136795,-0.4307861,0.8920135,0.136795,-0.4307861,0.8920135,True,True,True
140659,63735849682855,82.94341,3.012396,-0.5147909,0.2033697,0.5601579,-0.1766223,0.78337,-0.02611142,-0.001320969,-0.03079471,0.04232788,-0.4193878,0.9068146,0.03154054,-0.003173035,-0.02953444,0.03154054,-0.003173035,-0.02953444,0.1411743,-0.4235382,0.8948059,0.1411743,-0.4235382,0.8948059,True,True,True
140675,63735849682878,82.94379,3.012752,-0.5148894,0.2021269,0.5604944,-0.1760487,0.78358,-0.02346561,-0.0007886963,-0.03095384,0.003265381,-0.2737122,0.961792,0.03162892,-0.002596481,-0.0293432,0.03162892,-0.002596481,-0.0293432,0.073349,-0.2940674,0.9529572,0.073349,-0.2940674,0.9529572,True,True,True
140684,63735849682889,82.94392,3.013008,-0.5149723,0.2012029,0.5608205,-0.1756097,0.783683,-0.02618794,-0.0003448639,-0.03122106,-0.01208496,-0.2042389,0.9788361,0.03166261,-0.002274948,-0.02930109,0.03166261,-0.002274948,-0.02930109,0.04267883,-0.1911774,0.9806213,0.04267883,-0.1911774,0.9806213,True,True,True
