OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valB,valL,valR
1140616,63736035391577,0.131952,1.632442,0.4527956,0.1106165,-0.4658754,0.09529386,0.8727217,0.01004451,0.001649521,-0.02749307,-0.1158905,-0.0145874,0.9931488,0.0337755,0.002714478,-0.02767507,0.0337755,0.002714478,-0.02767507,-0.1175079,-0.01077271,0.9930115,-0.1175079,-0.01077271,0.9930115,True,True,True
1140632,63736035391600,0.1315305,1.633106,0.452696,0.1093855,-0.4641817,0.09466142,0.8738474,-0.008135132,0.0008394776,-0.02734889,-0.1175232,-0.0236969,0.9927826,0.03380219,0.00266304,-0.02751047,0.03380219,0.00266304,-0.02751047,-0.1164551,-0.01556396,0.9930725,-0.1164551,-0.01556396,0.9930725,True,True,True
1140641,63736035391600,0.1315305,1.633106,0.452696,0.1093855,-0.4641817,0.09466142,0.8738474,-0.0101104,0.0007834625,-0.02741582,-0.1185303,-0.02503967,0.99263,0.0338286,0.002719162,-0.02769516,0.0338286,0.002719162,-0.02769516,-0.1122437,-0.009307861,0.9936218,-0.1122437,-0.009307861,0.9936218,True,True,True
1140657,63736035391622,50.81842,4.911954,-16.24196,0.1087059,-0.4634118,0.09435213,0.8743742,-0.009226502,0.0007961274,-0.02735115,-0.1177368,-0.0249939,0.9927216,0.03386186,0.002673828,-0.02753302,0.03386186,0.002673828,-0.02753302,-0.1130371,-0.01371765,0.9934845,-0.1130371,-0.01371765,0.9934845,True,True,True
1140682,63736035391622,50.81842,4.911954,-16.24196,0.1087059,-0.4634118,0.09435213,0.8743742,-0.008375504,0.0008217621,-0.0273207,-0.1210938,-0.02549744,0.9923096,0.03390306,0.002686218,-0.0275974,0.03390306,0.002686218,-0.0275974,-0.1149139,-0.01069641,0.9933167,-0.1149139,-0.01069641,0.9933167,True,True,True
1140691,63736035391655,101.5052,8.190808,-32.93678,0.1080825,-0.4627869,0.09417392,0.8748016,-0.009450348,0.0007725525,-0.02731442,-0.1269989,-0.02752686,0.9915161,0.03391178,0.002691635,-0.02762685,0.03391178,0.002691635,-0.02762685,-0.1191406,-0.01022339,0.9928131,-0.1191406,-0.01022339,0.9928131,True,True,True
1140716,63736035391655,101.5052,8.190808,-32.93678,0.1080825,-0.4627869,0.09417392,0.8748016,-0.01055707,0.0007016449,-0.02724501,-0.124649,-0.02813721,0.9917908,0.0339312,0.002644028,-0.02747884,0.0339312,0.002644028,-0.02747884,-0.1187134,-0.01194763,0.9928436,-0.1187134,-0.01194763,0.9928436,True,True,True
1140741,63736035391705,102.2443,8.239364,-33.18099,0.1068174,-0.4618967,0.09336504,0.8755139,-0.01181833,0.0006336823,-0.02720206,-0.1261292,-0.02880859,0.9915924,0.03393575,0.002626847,-0.0274077,0.03393575,0.002626847,-0.0274077,-0.1190796,-0.01541138,0.9927521,-0.1190796,-0.01541138,0.9927521,True,True,True
1140749,63736035391705,102.2443,8.239364,-33.18099,0.1068174,-0.4618967,0.09336504,0.8755139,-0.01051697,0.000690445,-0.0272189,-0.1269989,-0.02828979,0.9914856,0.0339411,0.002635437,-0.02744327,0.0339411,0.002635437,-0.02744327,-0.1215057,-0.01576233,0.9924622,-0.1215057,-0.01576233,0.9924622,True,True,True
1140757,63736035391705,102.2443,8.239364,-33.18099,0.1068174,-0.4618967,0.09336504,0.8755139,-0.008190171,0.0007927552,-0.02724291,-0.1278839,-0.02754211,0.991394,0.03394646,0.002644028,-0.02747884,0.03394646,0.002644028,-0.02747884,-0.1240082,-0.01612854,0.9921417,-0.1240082,-0.01612854,0.9921417,True,True,True
1140791,63736035391758,102.2427,8.24021,-33.18149,0.1062479,-0.4605832,0.09205818,0.8764131,-0.007588624,0.000801651,-0.02719582,-0.128418,-0.02940369,0.991272,0.03398782,0.002608475,-0.02741896,0.03398782,0.002608475,-0.02741896,-0.1243286,-0.01960754,0.9920349,-0.1243286,-0.01960754,0.9920349,True,True,True
1140799,63736035391758,102.2427,8.24021,-33.18149,0.1062479,-0.4605832,0.09205818,0.8764131,-0.007975205,0.0007804261,-0.02714829,-0.1315765,-0.03210449,0.9907837,0.0339897,0.002641892,-0.02747331,0.0339897,0.002641892,-0.02747331,-0.1306915,-0.02622986,0.9910736,-0.1306915,-0.02622986,0.9910736,True,True,True
1140807,63736035391758,102.2427,8.24021,-33.18149,0.1062479,-0.4605832,0.09205818,0.8764131,-0.006519425,0.0008468781,-0.02712522,-0.1296692,-0.03335571,0.9909821,0.03399657,0.002673935,-0.02753598,0.03399657,0.002673935,-0.02753598,-0.1245575,-0.0269165,0.9918365,-0.1245575,-0.0269165,0.9918365,True,True,True
1140816,63736035391758,102.2427,8.24021,-33.18149,0.1062479,-0.4605832,0.09205818,0.8764131,-0.004917862,0.0009483948,-0.02720717,-0.1301727,-0.03500366,0.99086,0.03400824,0.002751038,-0.02775432,0.03400824,0.002751038,-0.02775432,-0.1204834,-0.02624512,0.9923553,-0.1204834,-0.02624512,0.9923553,True,True,True
