OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valB,valL,valR
57113,63735953386912,-0.01672399,1.557566,0.3648715,0.002768055,0.6307424,-0.03441956,0.7752237,0.007775238,0.00253743,-0.03317717,0.208786,0.00151062,0.977951,0.02981957,0.002896515,-0.03346666,0.02981957,0.002896515,-0.03346666,0.218338,0.009628296,0.9758148,0.218338,0.009628296,0.9758148,True,True,True
57138,63735953386926,-0.01775843,1.556905,0.3654708,0.003132251,0.6331867,-0.03446174,0.7732252,0.001744446,0.002515366,-0.03333364,0.1842804,-0.003326416,0.9828644,0.02990404,0.003034592,-0.03390984,0.02990404,0.003034592,-0.03390984,0.1901703,0.0078125,0.9817047,0.1901703,0.0078125,0.9817047,True,True,True
57154,63735953386951,54.17846,2.297819,-0.2069789,0.005542913,0.6396918,-0.0343251,0.7678447,-0.007214676,0.002387421,-0.03324736,0.1747894,-0.01264954,0.9845123,0.02996381,0.003107437,-0.03412647,0.02996381,0.003107437,-0.03412647,0.1720886,-0.002487183,0.9850769,0.1720886,-0.002487183,0.9850769,True,True,True
57163,63735953386960,79.11895,2.639005,-0.4706258,0.006611717,0.6414887,-0.03427642,0.7663379,-0.01734621,0.002220017,-0.0330824,0.1671753,-0.01312256,0.9858246,0.02999141,0.003093064,-0.03406155,0.02999141,0.003093064,-0.03406155,0.1648407,0.0009307861,0.9863129,0.1648407,0.0009307861,0.9863129,True,True,True
57188,63735953386982,82.93025,2.689954,-0.509536,0.008862348,0.6445196,-0.03379392,0.7637892,-0.02015607,0.002157974,-0.03292911,0.1513519,-0.01002502,0.9884186,0.03005734,0.003112107,-0.03405116,0.03005734,0.003112107,-0.03405116,0.1551514,-0.0006256104,0.9878845,0.1551514,-0.0006256104,0.9878845,True,True,True
57196,63735953386993,82.92914,2.689298,-0.508724,0.01007296,0.6459424,-0.03350805,0.762584,-0.02033278,0.002190521,-0.03301499,0.149292,-0.0149231,0.988678,0.03007779,0.003104279,-0.03397971,0.03007779,0.003104279,-0.03397971,0.1559601,-0.004089355,0.9877472,0.1559601,-0.004089355,0.9877472,True,True,True
57221,63735953387015,82.92721,2.687973,-0.5069275,0.01242306,0.6479706,-0.03304342,0.7608469,-0.002008957,0.002320145,-0.03265318,0.1535034,0.0007019043,0.9881439,0.03015058,0.003069214,-0.03384302,0.03015058,0.003069214,-0.03384302,0.1526337,0.004226685,0.988266,0.1526337,0.004226685,0.988266,True,True,True
57229,63735953387025,82.92617,2.687443,-0.5060467,0.01346596,0.6488427,-0.03242631,0.7601121,0.01408769,0.002716461,-0.03328978,0.1545258,0.002685547,0.9879761,0.03016194,0.003102005,-0.03392316,0.03016194,0.003102005,-0.03392316,0.1555481,0.005218506,0.9878082,0.1555481,0.005218506,0.9878082,True,True,True
57238,63735953387048,82.9243,2.686412,-0.5045414,0.01529735,0.6502067,-0.03104806,0.7589686,0.01888329,0.002856156,-0.03352768,0.1450348,0.004837036,0.9894104,0.03018134,0.003135651,-0.0339991,0.03018134,0.003135651,-0.0339991,0.1449127,0.005645752,0.9894257,0.1449127,0.005645752,0.9894257,True,True,True
57254,63735953387059,82.92342,2.686021,-0.5037224,0.01613623,0.6508023,-0.03071969,0.758454,0.01992987,0.002864609,-0.03339617,0.1370087,0.009887695,0.990509,0.03020027,0.0031073,-0.03378636,0.03020027,0.0031073,-0.03378636,0.1355896,0.01142883,0.9906921,0.1355896,0.01142883,0.9906921,True,True,True
57279,63735953387081,82.92175,2.685153,-0.5022854,0.01789562,0.6515655,-0.0299393,0.75779,0.008157089,0.002620682,-0.03296883,0.1317291,0.008895874,0.9912415,0.03022205,0.003120087,-0.03371059,0.03022205,0.003120087,-0.03371059,0.1277008,0.01139832,0.991745,0.1277008,0.01139832,0.991745,True,True,True
57296,63735953387092,82.92091,2.684828,-0.5015357,0.01890866,0.6518498,-0.02939087,0.7575424,-5.621338E-05,0.002444397,-0.03269032,0.1271057,0.008621216,0.9918365,0.03022817,0.003123352,-0.03369568,0.03022817,0.003123352,-0.03369568,0.1202393,0.01109314,0.9926758,0.1202393,0.01109314,0.9926758,True,True,True
