OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valB,valL,valR
906523,63736039696120,-0.1210463,1.728231,0.5828611,0.2703245,0.2048708,-0.07568923,0.9376693,-0.01231802,-0.001243576,-0.02732691,0.09338379,-0.4458008,0.8902435,0.03218347,-0.004160248,-0.02560268,0.03218347,-0.004160248,-0.02560268,0.1689453,-0.4327545,0.8855286,0.1689453,-0.4327545,0.8855286,True,True,True
906531,63736039696134,26.26101,2.089443,0.2378684,0.2719987,0.2091713,-0.07570636,0.9362332,-0.01653893,-0.0009597779,-0.02747293,0.08454895,-0.4479218,0.8900452,0.03220827,-0.00414534,-0.02561968,0.03220827,-0.00414534,-0.02561968,0.1693878,-0.4310608,0.886261,0.1693878,-0.4310608,0.886261,True,True,True
906548,63736039696145,52.64281,2.450606,-0.1083424,0.2726963,0.2110597,-0.075486,0.9356241,-0.01659633,-0.0009959717,-0.02718044,0.0789032,-0.4460754,0.8914948,0.03225955,-0.00416568,-0.02550601,0.03225955,-0.00416568,-0.02550601,0.1728058,-0.4300537,0.8860931,0.1728058,-0.4300537,0.8860931,True,True,True
906556,63736039696165,82.94149,2.865328,-0.5048463,0.2737609,0.2149964,-0.07514378,0.9344437,-0.01025639,-0.001421036,-0.02687984,0.08740234,-0.4354401,0.8959503,0.03227512,-0.004180054,-0.02544153,0.03227512,-0.004180054,-0.02544153,0.1752472,-0.4247742,0.8881683,0.1752472,-0.4247742,0.8881683,True,True,True
906581,63736039696176,82.9419,2.865256,-0.5035772,0.2744121,0.2169913,-0.0750563,0.9337983,-0.008690705,-0.001524033,-0.02677387,0.08308411,-0.4364624,0.8958588,0.0322836,-0.004163742,-0.02547679,0.0322836,-0.004163742,-0.02547679,0.1640625,-0.4232941,0.8910065,0.1640625,-0.4232941,0.8910065,True,True,True
906606,63736039696197,82.94281,2.865031,-0.5010688,0.2758877,0.2206316,-0.07490627,0.9325218,-0.006895951,-0.001617569,-0.02675667,0.08149719,-0.4278717,0.9001465,0.03231018,-0.004087937,-0.02563759,0.03231018,-0.004087937,-0.02563759,0.1508179,-0.412262,0.8984833,0.1508179,-0.412262,0.8984833,True,True,True
906614,63736039696209,82.94335,2.864963,-0.4998506,0.2766704,0.2224154,-0.0746094,0.9318897,-0.01095615,-0.001362778,-0.02686142,0.07122803,-0.4281921,0.9008636,0.03232196,-0.004090668,-0.02562404,0.03232196,-0.004090668,-0.02562404,0.146225,-0.4081421,0.901123,0.146225,-0.4081421,0.901123,True,True,True
906623,63736039696231,82.9445,2.864852,-0.4974873,0.2778327,0.2258736,-0.07369848,0.9307839,-0.01460509,-0.001133026,-0.02695747,0.06317139,-0.4299011,0.90065,0.03232811,-0.004089951,-0.02562253,0.03232811,-0.004089951,-0.02562253,0.1470184,-0.4083557,0.9008942,0.1470184,-0.4083557,0.9008942,True,True,True
906648,63736039696242,82.94517,2.864958,-0.496372,0.2780702,0.2274013,-0.07288178,0.9304053,-0.01743034,-0.0009384918,-0.02705115,0.05142212,-0.4255829,0.9034424,0.03233426,-0.004090668,-0.02562103,0.03233426,-0.004090668,-0.02562103,0.1475067,-0.4082489,0.9008636,0.1475067,-0.4082489,0.9008636,True,True,True
906656,63736039696255,82.94581,2.865043,-0.4952496,0.2779005,0.2288279,-0.07206067,0.9301701,-0.02115915,-0.0006778565,-0.0272113,0.04438782,-0.4315033,0.901001,0.03236096,-0.004100143,-0.02557216,0.03236096,-0.004100143,-0.02557216,0.1454315,-0.4055023,0.9024353,0.1454315,-0.4055023,0.9024353,True,True,True
906673,63736039696276,82.94714,2.865543,-0.493077,0.2761667,0.2313673,-0.07019243,0.9302012,-0.0197617,-0.0006776734,-0.02704222,0.04257202,-0.4062195,0.9127655,0.03244539,-0.00397374,-0.02558949,0.03244539,-0.00397374,-0.02558949,0.1222839,-0.4021149,0.9073792,0.1222839,-0.4021149,0.9073792,True,True,True
906681,63736039696286,82.94788,2.866008,-0.4919404,0.2740573,0.2322847,-0.06880566,0.9306999,-0.008728486,-0.001010864,-0.02688374,0.05128479,-0.3483887,0.9359436,0.03247974,-0.003546509,-0.02587608,0.03247974,-0.003546509,-0.02587608,0.1000214,-0.3421936,0.9342804,0.1000214,-0.3421936,0.9342804,True,True,True
906714,63736039696320,82.95013,2.867907,-0.4888201,0.265973,0.2329678,-0.06463085,0.9331706,0.00239737,-0.0003511811,-0.02654131,-0.01541138,-0.02003479,0.9996796,0.03276151,-0.002060776,-0.02609535,0.03276151,-0.002060776,-0.02609535,-0.0001831055,-0.0165863,0.9998474,-0.0001831055,-0.0165863,0.9998474,True,True,True
906723,63736039696342,82.95168,2.869497,-0.4870867,0.2602884,0.2313396,-0.0617104,0.9353736,0.002512696,-0.0002164764,-0.02621431,-0.02931213,0.03152466,0.9990692,0.03288823,-0.001905136,-0.02579396,0.03288823,-0.001905136,-0.02579396,-0.01538086,0.02655029,0.999527,-0.01538086,0.02655029,0.999527,True,True,True
906756,63736039696353,82.95238,2.87022,-0.4862197,0.2575132,0.2304971,-0.06008988,0.9364547,0.002768921,0.0002302704,-0.02624736,-0.0771637,0.2017517,0.9763794,0.03316402,-0.001331863,-0.02621813,0.03316402,-0.001331863,-0.02621813,-0.07015991,0.1898956,0.9792786,-0.07015991,0.1898956,0.9792786,True,True,True
906773,63736039696364,82.95312,2.87102,-0.4855038,0.2549348,0.2289046,-0.05854728,0.9376477,0.002787384,6.929017E-05,-0.02602968,-0.08465576,0.2062531,0.974823,0.0332516,-0.001531357,-0.02591219,0.0332516,-0.001531357,-0.02591219,-0.07769775,0.1944275,0.977829,-0.07769775,0.1944275,0.977829,True,True,True
906781,63736039696386,82.9547,2.872421,-0.4840801,0.2496338,0.2253506,-0.05570555,0.9401048,0.002784454,2.57721E-05,-0.02603948,-0.08381653,0.1965332,0.9768982,0.0333087,-0.001586533,-0.02588797,0.0333087,-0.001586533,-0.02588797,-0.07196045,0.1917572,0.9787903,-0.07196045,0.1917572,0.9787903,True,True,True
906798,63736039696399,82.95554,2.873141,-0.4833894,0.2470767,0.2233683,-0.05470244,0.9413115,0.00277887,-7.208253E-05,-0.0259756,-0.07963562,0.1855164,0.9794006,0.03335387,-0.001682922,-0.02586643,0.03335387,-0.001682922,-0.02586643,-0.0605011,0.1827087,0.9812927,-0.0605011,0.1827087,0.9812927,True,True,True
906823,63736039696420,82.95734,2.874547,-0.4821541,0.2418396,0.2190783,-0.05268427,0.9437917,-0.02624948,0.001363495,-0.02612903,-0.09564209,0.1754913,0.9798126,0.03338547,-0.001755829,-0.02599059,0.03338547,-0.001755829,-0.02599059,-0.0721283,0.175354,0.9818573,-0.0721283,0.175354,0.9818573,True,True,True
906839,63736039696431,82.95833,2.875153,-0.481606,0.2388684,0.2164074,-0.05164754,0.9452208,-0.02662816,0.001341538,-0.02619627,-0.09269714,0.1646881,0.9819641,0.0333873,-0.001818726,-0.02591255,0.0333873,-0.001818726,-0.02591255,-0.06469727,0.1559601,0.9856262,-0.06469727,0.1559601,0.9856262,True,True,True
906856,63736039696453,82.96049,2.876491,-0.4804622,0.2327875,0.2109677,-0.0496076,0.9480726,-0.01782509,0.0007958832,-0.02604907,-0.08309937,0.1582642,0.9838867,0.03338484,-0.001844818,-0.02592201,0.03338484,-0.001844818,-0.02592201,-0.06144714,0.1468506,0.9872437,-0.06144714,0.1468506,0.9872437,True,True,True
906864,63736039696464,82.96158,2.877094,-0.4799718,0.229693,0.2084122,-0.04823614,0.9494624,0.01796271,-0.001061935,-0.02597173,-0.06282043,0.1469421,0.9871368,0.03337862,-0.001856567,-0.02593132,0.03337862,-0.001856567,-0.02593132,-0.05647278,0.1434479,0.9880371,-0.05647278,0.1434479,0.9880371,True,True,True
