OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valB,valL,valR
1613108,63736043370342,-0.3303501,1.794757,0.891602,-0.0779239,0.6702083,0.00443384,0.7380576,-5.751038E-05,-0.001653549,-0.02604173,0.1929169,-0.1439056,0.9705963,0.03159656,-0.002575852,-0.02538913,0.03159656,-0.002575852,-0.02538913,0.1756439,-0.1432037,0.9739685,0.1756439,-0.1432037,0.9739685,True,True,True
1613133,63736043370351,-41.74403,2.353631,-2.573529,-0.07684211,0.67163,0.002887926,0.7368854,0.0312635,-0.002537827,-0.02533672,0.1788025,-0.1381989,0.9741211,0.03167783,-0.00254979,-0.02532835,0.03167783,-0.00254979,-0.02532835,0.1785736,-0.1382751,0.9741516,0.1785736,-0.1382751,0.9741516,True,True,True
1613141,63736043370373,-81.79816,2.893945,-5.925598,-0.07504648,0.6744747,-0.0002186537,0.7344739,0.001477829,-0.001650574,-0.02597798,0.1928558,-0.1362457,0.9717102,0.03169486,-0.002534744,-0.0253286,0.03169486,-0.002534744,-0.0253286,0.1834259,-0.135376,0.9736633,0.1834259,-0.135376,0.9736633,True,True,True
1613158,63736043370385,-81.79785,2.893733,-5.926207,-0.07438958,0.6759125,-0.002005823,0.7332152,-0.0111355,-0.001196976,-0.02641556,0.1807251,-0.1264801,0.9753571,0.03173072,-0.002514557,-0.02532988,0.03173072,-0.002514557,-0.02532988,0.1676025,-0.1354065,0.9765015,0.1676025,-0.1354065,0.9765015,True,True,True
1613183,63736043370396,-81.79718,2.893246,-5.927465,-0.07282076,0.6786086,-0.00492678,0.7308648,0.01524315,-0.001946365,-0.02576697,0.1686859,-0.1322021,0.9767609,0.03179256,-0.002473312,-0.02529164,0.03179256,-0.002473312,-0.02529164,0.1671906,-0.1363525,0.9764404,0.1671906,-0.1363525,0.9764404,True,True,True
1613191,63736043370418,-81.79686,2.893024,-5.927981,-0.07198952,0.6799381,-0.006288404,0.7297,0.02102641,-0.002137848,-0.0255206,0.1659088,-0.1320038,0.9772644,0.03181682,-0.002501053,-0.02515057,0.03181682,-0.002501053,-0.02515057,0.1669159,-0.1365662,0.9764557,0.1669159,-0.1365662,0.9764557,True,True,True
1613216,63736043370431,-81.79659,2.892788,-5.928541,-0.07130477,0.6811827,-0.00769617,0.7285922,0.0191373,-0.002114639,-0.02535295,0.155899,-0.1204681,0.9803925,0.03188658,-0.002595062,-0.02476027,0.03188658,-0.002595062,-0.02476027,0.1552582,-0.1247559,0.97995,0.1552582,-0.1247559,0.97995,True,True,True
1613224,63736043370452,-81.796,2.892415,-5.929581,-0.0698259,0.6836504,-0.01052373,0.7263854,0.01815854,-0.002042816,-0.02547191,0.1560974,-0.1204071,0.9803619,0.03190738,-0.0025522,-0.02485637,0.03190738,-0.0025522,-0.02485637,0.1568604,-0.1253204,0.9796295,0.1568604,-0.1253204,0.9796295,True,True,True
1613241,63736043370463,-81.79571,2.892183,-5.930082,-0.06908159,0.6848778,-0.01196154,0.7252772,0.005227402,-0.001507675,-0.02614958,0.1393585,-0.1063538,0.9845123,0.03194782,-0.002496842,-0.02496463,0.03194782,-0.002496842,-0.02496463,0.1395416,-0.1074982,0.9843597,0.1395416,-0.1074982,0.9843597,True,True,True
1613258,63736043370476,-81.79544,2.891992,-5.930565,-0.06840137,0.6859155,-0.01339754,0.7243353,-0.01991831,-0.0005098267,-0.0273851,0.1413269,-0.100708,0.9848175,0.03197716,-0.002487396,-0.02493413,0.03197716,-0.002487396,-0.02493413,0.1371613,-0.1010132,0.9853821,0.1371613,-0.1010132,0.9853821,True,True,True
1613274,63736043370499,-81.79491,2.891636,-5.931437,-0.06689026,0.6881469,-0.01610202,0.722302,-0.02541805,-0.0002978516,-0.02753853,0.1271515,-0.08972168,0.9878082,0.03201274,-0.002492386,-0.0248534,0.03201274,-0.002492386,-0.0248534,0.1330261,-0.09619141,0.9864197,0.1330261,-0.09619141,0.9864197,True,True,True
1613291,63736043370533,-81.79402,2.89101,-5.932657,-0.06502448,0.6913108,-0.01939962,0.7193642,-0.0264848,-0.0002411957,-0.02754129,0.1318054,-0.08985901,0.9871826,0.03205815,-0.002442749,-0.02495836,0.03205815,-0.002442749,-0.02495836,0.1289368,-0.08636475,0.9878693,0.1289368,-0.08636475,0.9878693,True,True,True
1613316,63736043370533,-81.79402,2.89101,-5.932657,-0.06502448,0.6913108,-0.01939962,0.7193642,-0.002375138,-0.001115067,-0.02648618,0.1237946,-0.07635498,0.9893494,0.0320919,-0.002390396,-0.0250515,0.0320919,-0.002390396,-0.0250515,0.1278229,-0.08218384,0.9883728,0.1278229,-0.08218384,0.9883728,True,True,True
1613333,63736043370562,-81.79313,2.890575,-5.933647,-0.06357966,0.6940635,-0.02197714,0.7167639,0.002713776,-0.001300629,-0.02618094,0.1134949,-0.07859802,0.9904175,0.0321172,-0.002375519,-0.0249935,0.0321172,-0.002375519,-0.0249935,0.1177216,-0.07833862,0.9899445,0.1177216,-0.07833862,0.9899445,True,True,True
1613358,63736043370572,-81.79285,2.890427,-5.933884,-0.06301767,0.6948544,-0.02265438,0.7160258,0.02087146,-0.001964386,-0.02537366,0.1178284,-0.07478333,0.9902039,0.03214682,-0.002368088,-0.02496044,0.03214682,-0.002368088,-0.02496044,0.118866,-0.07839966,0.9898071,0.118866,-0.07839966,0.9898071,True,True,True
1613374,63736043370595,-81.7923,2.890077,-5.934362,-0.0616466,0.6962065,-0.02450324,0.7147697,0.02470371,-0.002117905,-0.02516242,0.1143799,-0.07745361,0.9904022,0.03217655,-0.002386139,-0.0248949,0.03217655,-0.002386139,-0.0248949,0.1142273,-0.08016968,0.9902039,0.1142273,-0.08016968,0.9902039,True,True,True
1613383,63736043370606,-81.79208,2.889929,-5.93455,-0.06080647,0.6968921,-0.02553945,0.714137,0.01986839,-0.001945816,-0.02531261,0.1020508,-0.06925964,0.9923553,0.03219473,-0.002387024,-0.02488016,0.03219473,-0.002387024,-0.02488016,0.1004486,-0.06922913,0.9925232,0.1004486,-0.06922913,0.9925232,True,True,True
1613391,63736043370629,-81.79166,2.889425,-5.934929,-0.05845395,0.6979971,-0.02785652,0.7131671,0.02213042,-0.002013031,-0.02525678,0.1092224,-0.06434631,0.9919281,0.03220427,-0.002375031,-0.02490117,0.03220427,-0.002375031,-0.02490117,0.1093597,-0.06581116,0.991806,0.1093597,-0.06581116,0.991806,True,True,True
1613416,63736043370639,-81.79144,2.889195,-5.93502,-0.05694839,0.6985661,-0.02897717,0.7126869,0.01953508,-0.001932053,-0.02526045,0.1027069,-0.06269836,0.9927216,0.03223741,-0.002411423,-0.02474674,0.03223741,-0.002411423,-0.02474674,0.09962463,-0.06459045,0.9929199,0.09962463,-0.06459045,0.9929199,True,True,True
1613441,63736043370652,-81.79118,2.889004,-5.935115,-0.05552901,0.6989304,-0.03036328,0.7123839,-0.0003184204,-0.001105331,-0.02617024,0.09701538,-0.05174255,0.993927,0.03225467,-0.00235965,-0.02480454,0.03225467,-0.00235965,-0.02480454,0.09228516,-0.04771423,0.9945831,0.09228516,-0.04771423,0.9945831,True,True,True
1613449,63736043370674,-81.79059,2.888553,-5.935169,-0.05284912,0.6997834,-0.03326039,0.7116206,-0.0009482575,-0.001080124,-0.02617586,0.09957886,-0.04124451,0.9941711,0.03226966,-0.002380158,-0.02474111,0.03226966,-0.002380158,-0.02474111,0.09684753,-0.03683472,0.9946136,0.09684753,-0.03683472,0.9946136,True,True,True
