OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valB,valL,valR
281921,63736024763954,-1.794642,1.793201,2.315741,0.1376614,0.5254521,-0.1235342,0.830475,0.003073181,-0.0006770935,-0.02757805,-0.5351563,-0.2447205,0.8085022,0.03649211,-0.0019077,-0.02789537,0.03649211,-0.0019077,-0.02789537,-0.5382233,-0.2533569,0.8038025,-0.5382233,-0.2533569,0.8038025,True,True,True
281929,63736024763964,-40.81519,2.329743,-1.697163,0.1382275,0.5130945,-0.123108,0.8381359,0.003016968,-0.0006183167,-0.02762351,-0.5286102,-0.2539978,0.809967,0.03642877,-0.001883255,-0.02771156,0.03642877,-0.001883255,-0.02771156,-0.533493,-0.2624817,0.8040314,-0.533493,-0.2624817,0.8040314,True,True,True
281954,63736024763988,-81.8028,2.893831,-5.910762,0.1385914,0.49067,-0.1207422,0.8517375,0.002447907,-0.000556839,-0.02710149,-0.4774628,-0.2160797,0.8516541,0.03597043,-0.001526596,-0.02773326,0.03597043,-0.001526596,-0.02773326,-0.4625549,-0.2215271,0.8584442,-0.4625549,-0.2215271,0.8584442,True,True,True
281971,63736024763988,-81.8028,2.893831,-5.910762,0.1385914,0.49067,-0.1207422,0.8517375,0.0273982,-0.001327942,-0.02689379,-0.4408112,-0.2280121,0.8681488,0.03564221,-0.001612747,-0.02686061,0.03564221,-0.001612747,-0.02686061,-0.4425964,-0.231781,0.8662262,-0.4425964,-0.231781,0.8662262,True,True,True
281988,63736024764032,-81.80595,2.894732,-5.905406,0.1391131,0.4500197,-0.1148488,0.8746083,-0.004162094,-0.0005019531,-0.02604546,-0.4116821,-0.1855621,0.8922272,0.03536351,-0.001768097,-0.02605061,0.03536351,-0.001768097,-0.02605061,-0.3984222,-0.1856689,0.8982086,-0.3984222,-0.1856689,0.8982086,True,True,True
282004,63736024764044,-81.80669,2.894883,-5.904396,0.1394299,0.4400465,-0.113626,0.879777,-0.01146762,-0.0002278443,-0.0261426,-0.3807373,-0.1791077,0.9071655,0.03521851,-0.001245178,-0.02742597,0.03521851,-0.001245178,-0.02742597,-0.3561249,-0.1960297,0.9136353,-0.3561249,-0.1960297,0.9136353,True,True,True
282029,63736024764066,-81.80846,2.895151,-5.902618,0.1401963,0.4209683,-0.1113235,0.8892344,0.001261536,-0.0005213624,-0.02622643,-0.322876,-0.1675415,0.9314728,0.03489043,-0.0013172,-0.02682286,0.03489043,-0.0013172,-0.02682286,-0.3096008,-0.1663666,0.9361877,-0.3096008,-0.1663666,0.9361877,True,True,True
282046,63736024764078,-81.8093,2.89529,-5.902044,0.1404685,0.4121775,-0.1105648,0.8933945,0.001057037,-0.0005038605,-0.02621271,-0.2871246,-0.1769562,0.941391,0.03469362,-0.001412842,-0.02640616,0.03469362,-0.001412842,-0.02640616,-0.2728882,-0.1716766,0.9465942,-0.2728882,-0.1716766,0.9465942,True,True,True
282054,63736024764090,-81.81026,2.895423,-5.901594,0.1405357,0.4040815,-0.1095031,0.8972051,0.0009199219,-0.0006153259,-0.02582465,-0.2763519,-0.170166,0.9458618,0.03450995,-0.001754166,-0.02520877,0.03450995,-0.001754166,-0.02520877,-0.2748871,-0.1638031,0.947403,-0.2748871,-0.1638031,0.947403,True,True,True
282071,63736024764110,-81.81196,2.895796,-5.901054,0.1409135,0.39036,-0.107534,0.9034373,0.0005908661,-0.001054993,-0.02422994,-0.2769623,-0.1620789,0.9470978,0.03410048,-0.00257457,-0.02215106,0.03410048,-0.00257457,-0.02215106,-0.2987213,-0.1559906,0.9414978,-0.2987213,-0.1559906,0.9414978,True,True,True
282088,63736024764121,-81.81271,2.896055,-5.900859,0.1410558,0.3844456,-0.1064723,0.9060732,0.0004258881,-0.0006407166,-0.02544135,-0.2301788,-0.1633301,0.9593353,0.03401639,-0.001801621,-0.02448573,0.03401639,-0.001801621,-0.02448573,-0.2319183,-0.1594391,0.9595642,-0.2319183,-0.1594391,0.9595642,True,True,True
282096,63736024764143,-81.81396,2.896654,-5.900881,0.1402246,0.3747523,-0.1037816,0.9105642,0.0003200684,-0.0006531525,-0.0253443,-0.2173004,-0.1578064,0.9632568,0.03391748,-0.001740662,-0.02455095,0.03391748,-0.001740662,-0.02455095,-0.2114716,-0.1531067,0.9653015,-0.2114716,-0.1531067,0.9653015,True,True,True
282121,63736024764154,-81.81471,2.897143,-5.901006,0.1397208,0.3703609,-0.1022931,0.9126046,9.172058E-05,-0.0005305634,-0.02552187,-0.1797485,-0.1554718,0.971344,0.03371321,-0.001476349,-0.02502763,0.03371321,-0.001476349,-0.02502763,-0.1702271,-0.153183,0.9734192,-0.1702271,-0.153183,0.9734192,True,True,True
282129,63736024764176,-81.81536,2.897804,-5.901619,0.1390561,0.3612912,-0.09916781,0.9166776,-0.008682511,-0.0001974793,-0.0256745,-0.1800079,-0.154007,0.9715271,0.03374335,-0.001412323,-0.02507529,0.03374335,-0.001412323,-0.02507529,-0.1707916,-0.1515961,0.9735718,-0.1707916,-0.1515961,0.9735718,True,True,True
282154,63736024764187,-81.81595,2.898049,-5.901938,0.1393529,0.3577698,-0.09747069,0.9181945,0.000269989,0.0006477051,-0.02584172,-0.1924286,0.05441284,0.9797974,0.03364716,-0.000313324,-0.02555594,0.03364716,-0.000313324,-0.02555594,-0.1882477,0.0506897,0.9808044,-0.1882477,0.0506897,0.9808044,True,True,True
282171,63736024764221,-81.81713,2.89883,-5.903254,0.1400066,0.3475453,-0.09295129,0.9224806,5.601502E-05,0.001162598,-0.02593996,-0.1558228,0.133606,0.9786987,0.03343027,0.0002557526,-0.02579703,0.03343027,0.0002557526,-0.02579703,-0.1492615,0.125885,0.9807434,-0.1492615,0.125885,0.9807434,True,True,True
282204,63736024764242,-81.81792,2.899282,-5.904413,0.1399315,0.3414488,-0.09115361,0.9249448,-0.0001062775,0.001070526,-0.02580292,-0.1273499,0.1436615,0.9813843,0.03345711,0.0001934662,-0.02573683,0.03345711,0.0001934662,-0.02573683,-0.1148376,0.1360779,0.9840088,-0.1148376,0.1360779,0.9840088,True,True,True
282221,63736024764253,-81.81837,2.899376,-5.904979,0.1399144,0.3391871,-0.09096648,0.9257976,-0.0001907806,0.001050262,-0.02573421,-0.1131287,0.132431,0.9847107,0.03340268,0.0001959991,-0.02566361,0.03340268,0.0001959991,-0.02566361,-0.1033173,0.1255798,0.9866791,-0.1033173,0.1255798,0.9866791,True,True,True
282238,63736024764264,-81.81871,2.899493,-5.905649,0.1398284,0.3372792,-0.09050053,0.926553,-0.0003052368,0.0008499146,-0.02514902,-0.1072998,0.1403656,0.9842529,0.03330996,-7.200623E-05,-0.02482651,0.03330996,-7.200623E-05,-0.02482651,-0.1013184,0.1401672,0.9849243,-0.1013184,0.1401672,0.9849243,True,True,True
282254,63736024764286,-81.81906,2.900111,-5.907373,0.1392061,0.3357522,-0.08980007,0.9272692,0.03312247,-7.929993E-05,-0.02475286,-0.08456421,0.1423492,0.9861908,0.03324378,-8.256531E-05,-0.02475176,0.03324378,-8.256531E-05,-0.02475176,-0.08451843,0.142334,0.9861908,-0.08451843,0.142334,0.9861908,True,True,True
282263,63736024764298,-81.81879,2.900518,-5.908525,0.1384099,0.3362941,-0.08938986,0.9272317,0.03319896,-7.044983E-05,-0.02473068,-0.08580017,0.1507874,0.9848328,0.03321112,-7.078553E-05,-0.02473052,0.03321112,-7.078553E-05,-0.02473052,-0.08580017,0.1507874,0.9848328,-0.08580017,0.1507874,0.9848328,True,True,True
282271,63736024764320,-81.81853,2.901019,-5.910515,0.1359778,0.3380449,-0.08782981,0.9271039,0.03318706,-4.830933E-05,-0.02472058,-0.07855225,0.1441498,0.9864197,0.03319763,-4.859925E-05,-0.02472043,0.03319763,-4.859925E-05,-0.02472043,-0.07853699,0.1441498,0.9864197,-0.07853699,0.1441498,0.9864197,True,True,True
282296,63736024764331,-81.81837,2.90133,-5.911571,0.1348068,0.3392825,-0.08675288,0.9269242,0.03311753,-7.098389E-05,-0.02463844,-0.06903076,0.1459961,0.9868622,0.03315413,-7.197571E-05,-0.024638,0.03315413,-7.197571E-05,-0.024638,-0.0690155,0.1459961,0.9868622,-0.0690155,0.1459961,0.9868622,True,True,True
282304,63736024764353,-81.81758,2.902209,-5.913841,0.1328456,0.3424765,-0.08516937,0.9261793,0.03292134,-6.388855E-05,-0.02466373,-0.06735229,0.1439972,0.9872742,0.03315416,-6.996155E-05,-0.02466181,0.03315416,-6.996155E-05,-0.02466181,-0.06729126,0.1439667,0.9872894,-0.06729126,0.1439667,0.9872894,True,True,True
282321,63736024764365,-81.81732,2.902494,-5.914933,0.131533,0.3446646,-0.08461601,0.9256055,0.03228528,0.0001414032,-0.02446063,-0.03967285,0.2037506,0.9782104,0.03285334,0.0001248932,-0.02445085,0.03285334,0.0001248932,-0.02445085,-0.03985596,0.2038422,0.9781799,-0.03985596,0.2038422,0.9781799,True,True,True
