OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valB,valL,valR
190415,63736025342555,-0.0199838,1.824415,0.3033661,0.06131303,0.7082907,-0.1018618,0.695837,-0.0114286,-0.001549149,-0.02456552,0.1001587,-0.3763733,0.9210205,0.02948099,-0.003239182,-0.02343376,0.02948099,-0.003239182,-0.02343376,0.1947021,-0.3713684,0.9078369,0.1947021,-0.3713684,0.9078369,True,True,True
190432,63736025342572,-0.01991976,1.823488,0.3029783,0.06570242,0.7092342,-0.1043864,0.6940991,0.007486924,-0.002620896,-0.0239436,0.1766205,-0.4161987,0.8919373,0.02926819,-0.003437821,-0.02358394,0.02926819,-0.003437821,-0.02358394,0.2276001,-0.4082031,0.8840485,0.2276001,-0.4082031,0.8840485,True,True,True
190440,63736025342594,-16.13429,6.6371,-34.79654,0.06854697,0.7102509,-0.1063193,0.6924891,-0.008545014,-0.002126221,-0.02421771,0.1562042,-0.4585724,0.8748016,0.02914304,-0.003593903,-0.02351567,0.02914304,-0.003593903,-0.02351567,0.236908,-0.4573822,0.8571167,0.236908,-0.4573822,0.8571167,True,True,True
190465,63736025342605,-22.16837,8.439627,-47.94002,0.06942523,0.7108893,-0.1067931,0.6916732,-0.02775328,-0.001281372,-0.02462921,0.09275818,-0.436203,0.89505,0.02927883,-0.003435898,-0.02355379,0.02927883,-0.003435898,-0.02355379,0.2385254,-0.4318542,0.8698273,0.2385254,-0.4318542,0.8698273,True,True,True
190474,63736025342626,-22.16795,8.438986,-47.94039,0.07087328,0.7121336,-0.108114,0.6900392,-0.02833751,-0.001204758,-0.02471645,0.09454346,-0.4301758,0.8977661,0.02928099,-0.00338411,-0.02360104,0.02928099,-0.00338411,-0.02360104,0.235672,-0.4359894,0.8685303,0.235672,-0.4359894,0.8685303,True,True,True
190490,63736025342637,-22.1677,8.438628,-47.9405,0.07150175,0.7127184,-0.1086356,0.6892882,-0.02818624,-0.001198608,-0.02460477,0.08547974,-0.4191132,0.9038849,0.02926763,-0.00319278,-0.02407736,0.02926763,-0.00319278,-0.02407736,0.220108,-0.4022675,0.8886566,0.220108,-0.4022675,0.8886566,True,True,True
190515,63736025342660,-22.16723,8.438267,-47.9408,0.0727309,0.7138247,-0.1090767,0.6879438,-0.03072537,-0.001025269,-0.024788,0.06919861,-0.4158936,0.9067688,0.02931436,-0.003257355,-0.02381624,0.02931436,-0.003257355,-0.02381624,0.2062683,-0.3957062,0.8948975,0.2062683,-0.3957062,0.8948975,True,True,True
190524,63736025342670,-22.16702,8.438043,-47.94092,0.07304688,0.7142114,-0.108749,0.6875609,-0.03083748,-0.001136368,-0.02438873,0.07121277,-0.4072418,0.9105377,0.029334,-0.003309296,-0.02365215,0.029334,-0.003309296,-0.02365215,0.2027435,-0.3965607,0.8953247,0.2027435,-0.3965607,0.8953247,True,True,True
190549,63736025342681,-22.16677,8.438057,-47.94104,0.07355073,0.7145906,-0.1085384,0.6871462,-0.03159236,-0.0009174805,-0.02489284,0.05284119,-0.4171143,0.9073029,0.02940491,-0.003436142,-0.02320963,0.02940491,-0.003436142,-0.02320963,0.2037048,-0.4013672,0.8929596,0.2037048,-0.4013672,0.8929596,True,True,True
190557,63736025342704,-22.16635,8.437889,-47.94112,0.07403304,0.7150558,-0.1080428,0.6866885,-0.03009306,-0.0009741212,-0.02485686,0.06004333,-0.4016113,0.9138336,0.02940874,-0.003440933,-0.0231947,0.02940874,-0.003440933,-0.0231947,0.2028809,-0.39534,0.8958282,0.2028809,-0.39534,0.8958282,True,True,True
190582,63736025342716,-22.16607,8.437758,-47.94117,0.07434063,0.7151973,-0.1078529,0.6865377,-0.01380473,-0.001676193,-0.02430533,0.09689331,-0.4042206,0.9095001,0.02944309,-0.003465958,-0.0231026,0.02944309,-0.003465958,-0.0231026,0.2028961,-0.3953857,0.895813,0.2028961,-0.3953857,0.895813,True,True,True
190590,63736025342737,-22.16553,8.43786,-47.94121,0.07457593,0.7151614,-0.1077315,0.6865686,-0.002808365,-0.002136215,-0.0239865,0.1245728,-0.4004364,0.9078064,0.02945049,-0.003464188,-0.02310893,0.02945049,-0.003464188,-0.02310893,0.2036896,-0.3943024,0.8961029,0.2036896,-0.3943024,0.8961029,True,True,True
190607,63736025342751,-22.16541,8.437895,-47.94118,0.07487056,0.7149827,-0.1075671,0.6867485,-0.005250107,-0.00203302,-0.02408312,0.1163177,-0.4026947,0.9078979,0.02948706,-0.003455185,-0.02313741,0.02948706,-0.003455185,-0.02313741,0.1987152,-0.398819,0.8952332,0.1987152,-0.398819,0.8952332,True,True,True
