OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valB,valL,valR
643298,63735949475900,0.06267023,1.769916,0.4052668,0.1101507,-0.749651,0.1051309,0.644079,0.001369217,0.001634094,-0.03717676,-0.06134033,0.02561951,0.9977875,0.03206708,-0.001139221,-0.03565265,0.03206708,-0.001139221,-0.03565265,-0.05496216,0.02534485,0.9981537,-0.05496216,0.02534485,0.9981537,True,True,True
643323,63735949475918,0.06194089,1.77008,0.4052405,0.10951,-0.7497021,0.1048352,0.644177,0.000789917,0.001662552,-0.03714647,-0.06251526,0.0256958,0.9977112,0.03206743,-0.001177536,-0.03556244,0.03206743,-0.001177536,-0.03556244,-0.05583191,0.02801514,0.9980316,-0.05583191,0.02801514,0.9980316,True,True,True
643331,63735949475947,-94.93845,6.276097,9.475538,0.10062,-0.7931423,0.1118852,0.5901548,0.0003039398,0.001723435,-0.03721102,-0.06318665,0.02388,0.9977112,0.0320678,-0.001139221,-0.03565265,0.0320678,-0.001139221,-0.03565265,-0.05680847,0.02452087,0.9980774,-0.05680847,0.02452087,0.9980774,True,True,True
643348,63735949475962,-139.2665,8.3787,13.70783,-0.096341,0.8120763,-0.1148878,-0.5639603,0.0003778229,0.001697662,-0.0371628,-0.06311035,0.02445984,0.9976959,0.03206851,-0.001177475,-0.03556363,0.03206851,-0.001177475,-0.03556363,-0.05703735,0.02580261,0.9980316,-0.05703735,0.02580261,0.9980316,True,True,True
643356,63735949475974,-139.2668,8.378715,13.70771,-0.09619057,0.8121163,-0.1147984,-0.5639468,3.773499E-05,0.001794937,-0.03735868,-0.06216431,0.02110291,0.9978333,0.03210275,-0.001045899,-0.03592441,0.03210275,-0.001045899,-0.03592441,-0.05535889,0.01896667,0.9982758,-0.05535889,0.01896667,0.9982758,True,True,True
643381,63735949475996,-139.2674,8.378682,13.70749,-0.096232,0.8119705,-0.1145837,-0.5641933,0.005341736,0.001644089,-0.03802249,-0.05737305,0.02093506,0.9981232,0.03212485,-0.0008079835,-0.03664778,0.03212485,-0.0008079835,-0.03664778,-0.04981995,0.01817322,0.9985809,-0.04981995,0.01817322,0.9985809,True,True,True
643398,63735949476007,-139.2677,8.37864,13.70742,-0.09662016,0.8119282,-0.1146021,-0.564184,-0.001,-0.001,-0.001,1,-1,-1,0.03180658,0.005290253,-0.05794017,0.03180658,0.005290253,-0.05794017,-0.04327393,-0.3274994,0.9438477,-0.04327393,-0.3274994,0.9438477,False,True,True
643414,63735949476019,-139.2679,8.378572,13.7073,-0.096973,0.8117845,-0.1148594,-0.564278,-0.001,-0.001,-0.001,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
643423,63735949476041,-139.2684,8.378385,13.70717,-0.09779791,0.8115637,-0.11531,-0.5643613,-0.001,-0.001,-0.001,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
643431,63735949476052,-139.2686,8.378293,13.70715,-0.09825552,0.8115547,-0.1156426,-0.5642265,-0.001,-0.001,-0.001,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
