OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valB,valL,valR
367912,63736040811688,-0.551551,1.718946,0.2768071,-0.07758568,0.6158481,0.03813325,0.7831075,-0.02044769,-0.002587006,-0.0249668,0.1055603,-0.1907501,0.9759369,0.03291088,-0.004368484,-0.02469391,0.03291088,-0.004368484,-0.02469391,0.09420776,-0.1960297,0.976059,0.09420776,-0.1960297,0.976059,True,True,True
367928,63736040811719,-40.50364,3.622911,4.147014,-0.08070754,0.5988156,0.03319804,0.7961182,-0.02205939,-0.002529999,-0.02500086,0.1020813,-0.1907806,0.9763031,0.03293211,-0.004331924,-0.02481558,0.03293211,-0.004331924,-0.02481558,0.08477783,-0.2030029,0.9754944,0.08477783,-0.2030029,0.9754944,True,True,True
367945,63736040811729,-80.45757,5.526522,8.016784,-0.08189284,0.5777048,0.02994398,0.8115751,-0.0189845,-0.002621292,-0.02498067,0.08029175,-0.2039032,0.9756775,0.03295854,-0.00423143,-0.02506726,0.03295854,-0.00423143,-0.02506726,0.08375549,-0.2012177,0.9759521,0.08375549,-0.2012177,0.9759521,True,True,True
367970,63736040811740,-139.2623,8.328124,13.71367,0.08288859,-0.5449955,-0.02556635,-0.83394,-0.01644971,-0.002618179,-0.02529497,0.07481384,-0.1937103,0.9781952,0.03299092,-0.004297913,-0.0248971,0.03299092,-0.004297913,-0.0248971,0.0725708,-0.2011108,0.9768677,0.0725708,-0.2011108,0.9768677,True,True,True
367978,63736040811765,-139.2615,8.32845,13.71543,0.08167225,-0.5514762,-0.02368623,-0.829845,-0.01232655,-0.002760635,-0.02525414,0.07028198,-0.1997833,0.9773102,0.03300785,-0.004342331,-0.02477443,0.03300785,-0.004342331,-0.02477443,0.07051086,-0.198288,0.9776001,0.07051086,-0.198288,0.9776001,True,True,True
367995,63736040811776,-139.2611,8.328611,13.71637,0.0809763,-0.555077,-0.02263185,-0.8275387,-0.006688599,-0.002973191,-0.02516536,0.1351471,-0.221344,0.9657745,0.03274739,-0.004260987,-0.02506606,0.03274739,-0.004260987,-0.02506606,0.127533,-0.2268829,0.9655304,0.127533,-0.2268829,0.9655304,True,True,True
368003,63736040811798,-139.2602,8.328815,13.71831,0.0788774,-0.5625685,-0.01970015,-0.8227436,-0.006086563,-0.002969055,-0.0251933,0.1641235,-0.2177734,0.9620819,0.03256253,-0.004183365,-0.02521361,0.03256253,-0.004183365,-0.02521361,0.1554871,-0.2260132,0.9616241,0.1554871,-0.2260132,0.9616241,True,True,True
368020,63736040811809,-139.2596,8.328869,13.71927,0.07706589,-0.5666435,-0.01762236,-0.8201618,-0.01954514,-0.002432526,-0.02563162,0.1766205,-0.2127533,0.9609985,0.03244676,-0.004162018,-0.02522693,0.03244676,-0.004162018,-0.02522693,0.1736298,-0.2230835,0.959198,0.1736298,-0.2230835,0.959198,True,True,True
368036,63736040811831,-139.2586,8.328699,13.72136,0.07267012,-0.5749099,-0.01279584,-0.8148828,-0.02167052,-0.002371094,-0.02559474,0.1624908,-0.2074432,0.9646454,0.0325412,-0.004185425,-0.02514139,0.0325412,-0.004185425,-0.02514139,0.1610413,-0.2159729,0.9630127,0.1610413,-0.2159729,0.9630127,True,True,True
368045,63736040811846,-139.2582,8.328623,13.72239,0.07032542,-0.5789078,-0.01079736,-0.8122829,-0.02213626,-0.002366883,-0.02555867,0.1593781,-0.207901,0.9650726,0.03257303,-0.00419722,-0.02510552,0.03257303,-0.00419722,-0.02510552,0.149704,-0.2184906,0.9642792,0.149704,-0.2184906,0.9642792,True,True,True
