OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valB,valL,valR
441572,63735946063498,-0.0004333854,1.673022,0.3959451,0.04651743,-0.3936772,0.001509319,0.9180698,0.005900849,0.003416977,-0.03163373,0.08110046,0.004272461,0.9966888,0.03529292,0.0009426575,-0.03290242,0.03529292,0.0009426575,-0.03290242,0.07479858,0.01779175,0.9970245,0.07479858,0.01779175,0.9970245,True,True,True
441588,63735946063521,-47.95523,3.948483,4.9788,0.04691298,-0.4253739,0.002856742,0.9037966,0.005452088,0.003459625,-0.0316308,0.0819397,0.003067017,0.9966278,0.03529735,0.0009497529,-0.03293091,0.03529735,0.0009497529,-0.03293091,0.07563782,0.01589966,0.996994,0.07563782,0.01589966,0.996994,True,True,True
441605,63735946063532,-95.90842,6.223983,9.562743,0.04705143,-0.4794984,0.005752008,0.8762615,0.004775162,0.003519394,-0.03161267,0.08148193,0.003143311,0.9966583,0.03530014,0.000951767,-0.03294693,0.03530014,0.000951767,-0.03294693,0.0740509,0.01519775,0.9971313,0.0740509,0.01519775,0.9971313,True,True,True
441613,63735946063551,-139.2633,8.281328,13.70831,-0.04733102,0.4845607,-0.006157122,-0.8734546,0.003358749,0.003638519,-0.03155617,0.08187866,0.002960205,0.9966278,0.03530389,0.0009533387,-0.0329612,0.03530389,0.0009533387,-0.0329612,0.07476807,0.01519775,0.9970703,0.07476807,0.01519775,0.9970703,True,True,True
441638,63735946063563,-139.2632,8.281361,13.70824,-0.04739783,0.4844558,-0.006068453,-0.8735098,0.002889114,0.003681259,-0.03154576,0.08119202,0.0025177,0.9966888,0.03530968,0.000956009,-0.03298235,0.03530968,0.000956009,-0.03298235,0.0737915,0.01425171,0.9971619,0.0737915,0.01425171,0.9971619,True,True,True
441655,63735946063584,-139.263,8.281363,13.70822,-0.04703901,0.4844254,-0.005763666,-0.8735481,0.003750519,0.003613098,-0.03160181,0.0801239,0.003890991,0.9967651,0.03531355,0.0009640198,-0.03301132,0.03531355,0.0009640198,-0.03301132,0.07208252,0.01597595,0.9972687,0.07208252,0.01597595,0.9972687,True,True,True
441663,63735946063596,-139.2629,8.281447,13.70823,-0.04705435,0.4844742,-0.005773643,-0.8735201,0.004303772,0.003570709,-0.03163844,0.08026123,0.004669189,0.9967499,0.03531542,0.0009709473,-0.03303345,0.03531542,0.0009709473,-0.03303345,0.07267761,0.01628113,0.9972076,0.07267761,0.01628113,0.9972076,True,True,True
441680,63735946063618,-139.2629,8.281508,13.70816,-0.04740143,0.4845715,-0.005281472,-0.8734505,0.003361634,0.003651291,-0.03159982,0.08071899,0.004959106,0.9967194,0.0353181,0.0009710083,-0.03303565,0.0353181,0.0009710083,-0.03303565,0.07318115,0.01637268,0.9971771,0.07318115,0.01637268,0.9971771,True,True,True
441688,63735946063629,-139.2629,8.281519,13.70812,-0.04762583,0.4846423,-0.005138744,-0.8733999,0.003640183,0.003629486,-0.03161382,0.08088684,0.004440308,0.9967041,0.03532375,0.0009728547,-0.03303635,0.03532375,0.0009728547,-0.03303635,0.0736084,0.01521301,0.9971619,0.0736084,0.01521301,0.9971619,True,True,True
441705,63735946063642,-139.2629,8.281537,13.70794,-0.04786847,0.4846134,-0.005039966,-0.8734033,0.002746979,0.003706452,-0.03158191,0.0818634,0.004653931,0.9966278,0.03533325,0.0009753266,-0.03305098,0.03533325,0.0009753266,-0.03305098,0.07524109,0.01556396,0.9970398,0.07524109,0.01556396,0.9970398,True,True,True
441730,63735946063663,-139.2628,8.281484,13.70776,-0.04801895,0.4848506,-0.005211175,-0.8732623,0.003597595,0.003634277,-0.03163222,0.08085632,0.005874634,0.9967041,0.03533817,0.0009713593,-0.03305985,0.03533817,0.0009713593,-0.03305985,0.07374573,0.01734924,0.9971161,0.07374573,0.01734924,0.9971161,True,True,True
441738,63735946063674,-139.2627,8.281466,13.70772,-0.0482545,0.4850539,-0.005310116,-0.8731358,0.003653214,0.003629883,-0.03163934,0.08036804,0.005584717,0.9967346,0.03533782,0.0009719239,-0.03306816,0.03533782,0.0009719239,-0.03306816,0.0728302,0.01672363,0.9971924,0.0728302,0.01672363,0.9971924,True,True,True
441763,63735946063698,-139.2626,8.281457,13.70745,-0.0485657,0.4854142,-0.005306824,-0.8729183,0.0030262,0.003687912,-0.0316447,0.08221436,0.003189087,0.9965973,0.03533664,0.0009830018,-0.03313329,0.03533664,0.0009830018,-0.03313329,0.07649231,0.01222229,0.996994,0.07649231,0.01222229,0.996994,True,True,True
441772,63735946063706,-139.2625,8.281437,13.70725,-0.04873423,0.4856399,-0.004911288,-0.8727856,0.00257074,0.003728073,-0.03163307,0.08338928,0.007446289,0.9964752,0.03533824,0.0009869691,-0.03314885,0.03533824,0.0009869691,-0.03314885,0.07873535,0.02108765,0.9966583,0.07873535,0.02108765,0.9966583,True,True,True
441780,63735946063706,-139.2625,8.281437,13.70725,-0.04873423,0.4856399,-0.004911288,-0.8727856,0.002301987,0.00375235,-0.03162662,0.08436584,0.00642395,0.9963989,0.03533888,0.0009906007,-0.03316132,0.03533888,0.0009906007,-0.03316132,0.08062744,0.01919556,0.9965515,0.08062744,0.01919556,0.9965515,True,True,True
441797,63735946063729,-139.2625,8.281454,13.70695,-0.04914633,0.4858978,-0.004276189,-0.8726223,0.001598084,0.003808533,-0.03158998,0.08432007,0.005569458,0.9964142,0.03533472,0.0009852906,-0.03315276,0.03533472,0.0009852906,-0.03315276,0.08029175,0.01806641,0.9965973,0.08029175,0.01806641,0.9965973,True,True,True
441805,63735946063740,-139.2626,8.281429,13.70684,-0.04921721,0.4859486,-0.004044104,-0.8725912,0.001298096,0.003818146,-0.03153011,0.08424377,0.003570557,0.9964294,0.03533078,0.0009543305,-0.03305399,0.03533078,0.0009543305,-0.03305399,0.07987976,0.01509094,0.9966888,0.07987976,0.01509094,0.9966888,True,True,True
441813,63735946063762,-139.2626,8.281446,13.70654,-0.04930386,0.4861227,-0.004043014,-0.8724893,0.0008954468,0.003850678,-0.03151158,0.08479309,0.004394531,0.9963837,0.03532991,0.0009542542,-0.03305712,0.03532991,0.0009542542,-0.03305712,0.08117676,0.01716614,0.9965363,0.08117676,0.01716614,0.9965363,True,True,True
441838,63735946063773,-139.2626,8.28143,13.70641,-0.04919348,0.4861966,-0.004062798,-0.8724543,-0.0002720947,0.003929688,-0.03141156,0.08639526,0.007217407,0.9962311,0.03531216,0.0009162293,-0.03295047,0.03531216,0.0009162293,-0.03295047,0.08460999,0.02502441,0.9960938,0.08460999,0.02502441,0.9960938,True,True,True
441855,63735946063795,-139.2626,8.281604,13.70631,-0.04833838,0.4866403,-0.004376793,-0.8722532,-0.001339722,0.004016174,-0.03135835,0.08670044,0.004562378,0.9962158,0.0353084,0.0009104004,-0.03293556,0.0353084,0.0009104004,-0.03293556,0.08520508,0.01989746,0.9961548,0.08520508,0.01989746,0.9961548,True,True,True
441863,63735946063806,-139.2627,8.281694,13.70619,-0.04795367,0.4868695,-0.004339305,-0.8721466,-0.000169754,0.003913513,-0.03140555,0.08564758,0.004592896,0.9963074,0.03530463,0.00090654,-0.03293272,0.03530463,0.00090654,-0.03293272,0.08323669,0.01841736,0.9963531,0.08323669,0.01841736,0.9963531,True,True,True
441888,63735946063817,-139.2627,8.281778,13.70608,-0.04764594,0.4871073,-0.004267371,-0.872031,0.01089909,0.003114655,-0.03181764,0.07852173,0.02696228,0.9965363,0.03525376,0.001092621,-0.03302841,0.03525376,0.001092621,-0.03302841,0.07254028,0.02882385,0.996933,0.07254028,0.02882385,0.996933,True,True,True
441897,63735946063839,-139.2628,8.282043,13.7058,-0.04711802,0.4873264,-0.003925236,-0.8719389,0.02693265,0.001859116,-0.03250265,0.08139038,0.0712738,0.9941254,0.03524794,0.001174881,-0.03294739,0.03524794,0.001174881,-0.03294739,0.08044434,0.07269287,0.9940948,0.08044434,0.07269287,0.9940948,True,True,True
441905,63735946063851,-139.2628,8.282164,13.70576,-0.04684522,0.4874443,-0.003719999,-0.8718886,0.0304128,0.001694153,-0.03262408,0.07548523,0.08233643,0.9937286,0.03522608,0.00129567,-0.03286584,0.03522608,0.00129567,-0.03286584,0.07434082,0.08282471,0.9937744,0.07434082,0.08282471,0.9937744,True,True,True
441938,63735946063872,-139.2631,8.282304,13.70553,-0.04629724,0.4877098,-0.003583156,-0.87177,0.0336391,0.001779816,-0.03280582,0.06803894,0.1492157,0.9864502,0.03517636,0.001657333,-0.03290276,0.03517636,0.001657333,-0.03290276,0.06755066,0.1487274,0.986557,0.06755066,0.1487274,0.986557,True,True,True
441947,63735946063884,-139.2632,8.282382,13.70538,-0.04601291,0.4878551,-0.003597307,-0.8717037,0.03429343,0.001704849,-0.03282816,0.06692505,0.1493378,0.9865112,0.03520291,0.001631958,-0.03288417,0.03520291,0.001631958,-0.03288417,0.06660461,0.1490631,0.9865723,0.06660461,0.1490631,0.9865723,True,True,True
441963,63735946063906,-139.2634,8.282499,13.70502,-0.04540348,0.4884851,-0.003855302,-0.8713817,0.03446858,0.001673492,-0.03290955,0.07705688,0.1473694,0.9860687,0.03521828,0.001613815,-0.03295679,0.03521828,0.001613815,-0.03295679,0.07685852,0.1471252,0.9861145,0.07685852,0.1471252,0.9861145,True,True,True
