OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valB,valL,valR
749008,63735949581619,-0.02464294,1.811347,0.3161153,0.008132507,0.7193877,-0.0317269,0.6938362,-0.001,-0.001,-0.001,1,-1,-1,0.03130646,0.001156143,-0.04327358,0.03130646,0.001156143,-0.04327358,0.1747131,-0.1683502,0.970108,0.1747131,-0.1683502,0.970108,False,True,True
749016,63735949581633,-0.02400983,1.811025,0.3163726,0.008796094,0.7184487,-0.03377169,0.6947039,-0.001,-0.001,-0.001,1,-1,-1,0.03141074,0.00651323,-0.06206763,0.03141074,0.00651323,-0.06206763,0.1191254,-0.2252655,0.96698,0.1191254,-0.2252655,0.96698,False,True,True
749041,63735949581651,-45.00975,2.306143,1.256647,0.009400465,0.7179071,-0.03565378,0.6951617,-0.001,-0.001,-0.001,1,-1,-1,0.03105829,-0.00103067,-0.03616457,0.03105829,-0.00103067,-0.03616457,0.1357117,-0.08853149,0.9867706,0.1357117,-0.08853149,0.9867706,False,True,True
749050,63735949581651,-45.00975,2.306143,1.256647,0.009400465,0.7179071,-0.03565378,0.6951617,-0.001,-0.001,-0.001,1,-1,-1,0.03117644,-0.0005895386,-0.03733681,0.03117644,-0.0005895386,-0.03733681,0.1654968,-0.09178162,0.9819183,0.1654968,-0.09178162,0.9819183,False,True,True
749075,63735949581676,-89.99541,2.801325,2.197002,0.009666212,0.7173092,-0.03715403,0.6956965,0.03100887,-0.001217453,-0.03580347,0.1246033,-0.0357666,0.9915466,0.0310094,-0.001217499,-0.03580342,0.0310094,-0.001217499,-0.03580342,0.1246033,-0.0357666,0.9915466,0.1246033,-0.0357666,0.9915466,True,True,True
749083,63735949581699,-103.5731,2.950832,2.48103,0.009679291,0.7171697,-0.03814439,0.6957865,0.03099747,-0.001229492,-0.03580885,0.1259003,-0.02578735,0.9916992,0.03099754,-0.001229492,-0.03580884,0.03099754,-0.001229492,-0.03580884,0.1259003,-0.02578735,0.9916992,0.1259003,-0.02578735,0.9916992,True,True,True
749108,63735949581699,-103.5731,2.950832,2.48103,0.009679291,0.7171697,-0.03814439,0.6957865,0.03098815,-0.001428741,-0.03528168,0.1349792,-0.02261353,0.9905853,0.03098816,-0.001428741,-0.03528168,0.03098816,-0.001428741,-0.03528168,0.1349792,-0.02261353,0.9905853,0.1349792,-0.02261353,0.9905853,True,True,True
749116,63735949581721,-103.5722,2.950838,2.481231,0.01033623,0.7167222,-0.03881678,0.6962009,0.03098164,-0.001472,-0.03521425,0.140976,-0.01858521,0.9898376,0.03098166,-0.001472,-0.03521425,0.03098166,-0.001472,-0.03521425,0.140976,-0.01858521,0.9898376,0.140976,-0.01858521,0.9898376,True,True,True
749125,63735949581744,-103.5715,2.950945,2.481581,0.01113649,0.7164262,-0.03955435,0.6964517,0.03095061,-0.001512695,-0.03517007,0.1282654,-0.007415771,0.9916992,0.03095065,-0.001512711,-0.03517007,0.03095065,-0.001512711,-0.03517007,0.1282654,-0.007415771,0.9916992,0.1282654,-0.007415771,0.9916992,True,True,True
749141,63735949581744,-103.5715,2.950945,2.481581,0.01113649,0.7164262,-0.03955435,0.6964517,0.03094831,-0.00156897,-0.03501102,0.1289978,-0.016922,0.9914856,0.03095354,-0.001569489,-0.03501065,0.03095354,-0.001569489,-0.03501065,0.1289978,-0.016922,0.9914856,0.1289978,-0.016922,0.9914856,True,True,True
